   0.000   -0.2788E+00   -0.2673E+00   -0.2972E+00   -0.1504E+02    0.1828E+01    0.2095E+01   -0.2657E+00   -0.2956E+00
   0.000   -0.2788E+00   -0.2673E+00   -0.2972E+00   -0.1504E+02    0.1828E+01    0.2095E+01   -0.2657E+00   -0.2956E+00
   0.020   -0.2763E+00   -0.2636E+00   -0.2938E+00   -0.1442E+02    0.1812E+01    0.2075E+01   -0.2701E+00   -0.3003E+00
   0.040   -0.2723E+00   -0.2600E+00   -0.2889E+00   -0.1385E+02    0.1796E+01    0.2056E+01   -0.2651E+00   -0.2940E+00
   0.060   -0.2675E+00   -0.2564E+00   -0.2832E+00   -0.1331E+02    0.1781E+01    0.2037E+01   -0.2609E+00   -0.2876E+00
   0.080   -0.2633E+00   -0.2529E+00   -0.2780E+00   -0.1282E+02    0.1766E+01    0.2019E+01   -0.2549E+00   -0.2800E+00
   0.100   -0.2589E+00   -0.2493E+00   -0.2726E+00   -0.1235E+02    0.1751E+01    0.2001E+01   -0.2488E+00   -0.2722E+00
   0.120   -0.2544E+00   -0.2456E+00   -0.2671E+00   -0.1191E+02    0.1737E+01    0.1983E+01   -0.2429E+00   -0.2643E+00
   0.140   -0.2498E+00   -0.2420E+00   -0.2613E+00   -0.1149E+02    0.1723E+01    0.1965E+01   -0.2370E+00   -0.2564E+00
   0.160   -0.2452E+00   -0.2383E+00   -0.2555E+00   -0.1110E+02    0.1709E+01    0.1947E+01   -0.2314E+00   -0.2486E+00
   0.180   -0.2404E+00   -0.2345E+00   -0.2496E+00   -0.1073E+02    0.1695E+01    0.1929E+01   -0.2260E+00   -0.2410E+00
   0.200   -0.2356E+00   -0.2308E+00   -0.2436E+00   -0.1038E+02    0.1681E+01    0.1912E+01   -0.2207E+00   -0.2335E+00
   0.220   -0.2308E+00   -0.2270E+00   -0.2377E+00   -0.1005E+02    0.1667E+01    0.1894E+01   -0.2155E+00   -0.2261E+00
   0.240   -0.2261E+00   -0.2232E+00   -0.2317E+00   -0.9737E+01    0.1654E+01    0.1877E+01   -0.2105E+00   -0.2190E+00
   0.260   -0.2212E+00   -0.2194E+00   -0.2257E+00   -0.9438E+01    0.1640E+01    0.1860E+01   -0.2059E+00   -0.2123E+00
   0.280   -0.2164E+00   -0.2156E+00   -0.2198E+00   -0.9153E+01    0.1627E+01    0.1842E+01   -0.2013E+00   -0.2056E+00
   0.300   -0.2118E+00   -0.2117E+00   -0.2140E+00   -0.8881E+01    0.1614E+01    0.1825E+01   -0.1967E+00   -0.1990E+00
   0.320   -0.2070E+00   -0.2079E+00   -0.2082E+00   -0.8622E+01    0.1601E+01    0.1809E+01   -0.1924E+00   -0.1927E+00
   0.340   -0.2024E+00   -0.2041E+00   -0.2026E+00   -0.8375E+01    0.1588E+01    0.1792E+01   -0.1881E+00   -0.1866E+00
   0.360   -0.1978E+00   -0.2003E+00   -0.1970E+00   -0.8139E+01    0.1575E+01    0.1775E+01   -0.1840E+00   -0.1807E+00
   0.380   -0.1932E+00   -0.1965E+00   -0.1915E+00   -0.7913E+01    0.1562E+01    0.1759E+01   -0.1800E+00   -0.1750E+00
   0.400   -0.1886E+00   -0.1927E+00   -0.1861E+00   -0.7697E+01    0.1550E+01    0.1743E+01   -0.1761E+00   -0.1695E+00
   0.420   -0.1841E+00   -0.1889E+00   -0.1808E+00   -0.7490E+01    0.1538E+01    0.1726E+01   -0.1723E+00   -0.1642E+00
   0.440   -0.1797E+00   -0.1852E+00   -0.1756E+00   -0.7291E+01    0.1525E+01    0.1710E+01   -0.1686E+00   -0.1590E+00
   0.460   -0.1751E+00   -0.1814E+00   -0.1704E+00   -0.7101E+01    0.1513E+01    0.1695E+01   -0.1652E+00   -0.1542E+00
   0.480   -0.1707E+00   -0.1777E+00   -0.1655E+00   -0.6918E+01    0.1501E+01    0.1679E+01   -0.1618E+00   -0.1495E+00
   0.500   -0.1663E+00   -0.1740E+00   -0.1606E+00   -0.6742E+01    0.1489E+01    0.1663E+01   -0.1584E+00   -0.1450E+00
   0.520   -0.1619E+00   -0.1704E+00   -0.1557E+00   -0.6573E+01    0.1478E+01    0.1648E+01   -0.1552E+00   -0.1406E+00
   0.540   -0.1576E+00   -0.1667E+00   -0.1510E+00   -0.6411E+01    0.1466E+01    0.1633E+01   -0.1522E+00   -0.1364E+00
   0.560   -0.1532E+00   -0.1631E+00   -0.1464E+00   -0.6255E+01    0.1455E+01    0.1618E+01   -0.1492E+00   -0.1325E+00
   0.580   -0.1488E+00   -0.1595E+00   -0.1418E+00   -0.6104E+01    0.1443E+01    0.1603E+01   -0.1463E+00   -0.1286E+00
   0.600   -0.1444E+00   -0.1559E+00   -0.1373E+00   -0.5959E+01    0.1432E+01    0.1588E+01   -0.1436E+00   -0.1250E+00
   0.620   -0.1401E+00   -0.1523E+00   -0.1328E+00   -0.5820E+01    0.1421E+01    0.1573E+01   -0.1410E+00   -0.1215E+00
   0.640   -0.1357E+00   -0.1487E+00   -0.1284E+00   -0.5685E+01    0.1410E+01    0.1559E+01   -0.1385E+00   -0.1182E+00
   0.660   -0.1312E+00   -0.1451E+00   -0.1240E+00   -0.5555E+01    0.1400E+01    0.1545E+01   -0.1361E+00   -0.1150E+00
   0.680   -0.1268E+00   -0.1415E+00   -0.1197E+00   -0.5429E+01    0.1389E+01    0.1531E+01   -0.1338E+00   -0.1120E+00
   0.700   -0.1223E+00   -0.1379E+00   -0.1153E+00   -0.5308E+01    0.1379E+01    0.1517E+01   -0.1316E+00   -0.1090E+00
   0.720   -0.1177E+00   -0.1343E+00   -0.1110E+00   -0.5191E+01    0.1369E+01    0.1503E+01   -0.1296E+00   -0.1063E+00
   0.740   -0.1132E+00   -0.1307E+00   -0.1067E+00   -0.5077E+01    0.1359E+01    0.1489E+01   -0.1276E+00   -0.1036E+00
   0.760   -0.1085E+00   -0.1270E+00   -0.1024E+00   -0.4968E+01    0.1349E+01    0.1476E+01   -0.1258E+00   -0.1011E+00
   0.780   -0.1038E+00   -0.1234E+00   -0.9801E-01   -0.4862E+01    0.1339E+01    0.1463E+01   -0.1240E+00   -0.9863E-01
   0.800   -0.9908E-01   -0.1196E+00   -0.9362E-01   -0.4759E+01    0.1330E+01    0.1450E+01   -0.1223E+00   -0.9630E-01
   0.820   -0.9426E-01   -0.1159E+00   -0.8920E-01   -0.4659E+01    0.1321E+01    0.1436E+01   -0.1207E+00   -0.9406E-01
   0.840   -0.8936E-01   -0.1121E+00   -0.8472E-01   -0.4563E+01    0.1312E+01    0.1424E+01   -0.1193E+00   -0.9192E-01
   0.860   -0.8439E-01   -0.1082E+00   -0.8018E-01   -0.4470E+01    0.1303E+01    0.1411E+01   -0.1179E+00   -0.8985E-01
   0.880   -0.7933E-01   -0.1043E+00   -0.7557E-01   -0.4379E+01    0.1294E+01    0.1398E+01   -0.1166E+00   -0.8786E-01
   0.900   -0.7419E-01   -0.1003E+00   -0.7089E-01   -0.4291E+01    0.1286E+01    0.1386E+01   -0.1154E+00   -0.8595E-01
   0.920   -0.6896E-01   -0.9627E-01   -0.6612E-01   -0.4206E+01    0.1277E+01    0.1373E+01   -0.1142E+00   -0.8410E-01
   0.940   -0.6364E-01   -0.9215E-01   -0.6127E-01   -0.4123E+01    0.1269E+01    0.1361E+01   -0.1132E+00   -0.8232E-01
   0.960   -0.5822E-01   -0.8795E-01   -0.5632E-01   -0.4043E+01    0.1261E+01    0.1349E+01   -0.1122E+00   -0.8059E-01
   0.980   -0.5270E-01   -0.8366E-01   -0.5126E-01   -0.3965E+01    0.1253E+01    0.1337E+01   -0.1113E+00   -0.7891E-01
