     -0.31923646E-01     -0.10434706E+00      0.10912116E+00      0.39798888E+04
      0.42662730E+00      0.29494643E+00      0.51865620E+00      0.39798888E+04
      0.80156637E-01      0.88252107E-01      0.11922047E+00      0.39798888E+04
     -0.52316269E-01     -0.96749139E-01      0.10998813E+00      0.39798888E+04
     -0.14897413E-01     -0.38850130E-01      0.41608479E-01      0.39798888E+04
      0.55940266E-02      0.11201571E-01      0.12520715E-01      0.39798888E+04
      0.22543176E-02      0.10717234E-01      0.10951760E-01      0.39798888E+04
     -0.76253745E-03     -0.11920096E-02      0.14150443E-02      0.39798888E+04
     -0.28977431E-02     -0.82794250E-02      0.87718751E-02      0.39798888E+04
