      0.47507499E-01     -0.26417768E+00      0.26841536E+00      0.12040942E+05
      0.38599651E+00      0.28831371E+00      0.48178637E+00      0.12040942E+05
      0.21110390E-01      0.30496052E-01      0.37089861E-01      0.12040942E+05
      0.10122699E+00     -0.87926693E-01      0.13408209E+00      0.12040942E+05
     -0.73456979E-01      0.95293811E-01      0.12031973E+00      0.12040942E+05
     -0.46972967E-01     -0.46858892E-01      0.66349193E-01      0.12040942E+05
      0.35701412E-01      0.11562060E-01      0.37526951E-01      0.12040942E+05
     -0.79161356E-01      0.72311328E-02      0.79490940E-01      0.12040942E+05
      0.36206242E-01     -0.10334374E+00      0.10950261E+00      0.12040942E+05
