      0.00000000E+00     -0.23362487E-02     -0.33848795E-02      0.41128417E-02     -0.10812547E-12      0.64835890E-13      0.12607462E-12      0.14165545E+00      0.11340118E+00      0.18145549E+00      0.14165545E+00      0.11340118E+00      0.18145549E+00      0.12022975E-01      0.10458417E-01      0.15935194E-01      0.24406815E-01      0.18622074E-01      0.30699743E-01     -0.20169050E-02     -0.11319586E-01      0.11497867E-01     -0.13647470E-01     -0.32532309E-01      0.35278954E-01      0.86202780E-03      0.13006512E-03      0.87178487E-03     -0.28126984E-02     -0.13010607E-01      0.13311167E-01      0.64087696E-03      0.70350635E-03      0.95165354E-03      0.34666357E-02      0.71202510E-02      0.79193142E-02      0.90870605E-04      0.21268045E-02      0.21287449E-02      0.71230169E-03      0.78224509E-02      0.78548145E-02      0.16209667E-02     -0.11920395E-02      0.20120863E-02     -0.76253745E-03     -0.11920096E-02      0.14150443E-02      0.29021706E-04     -0.60171811E-03      0.60241758E-03      0.17201890E-01     -0.58797839E-01      0.61262475E-01
      0.00000000E+00     -0.23362489E-02     -0.33848790E-02      0.41128414E-02     -0.10743788E-12      0.62705584E-13      0.12439811E-12      0.14165545E+00      0.11340118E+00      0.18145549E+00      0.14165545E+00      0.11340118E+00      0.18145549E+00      0.12022975E-01      0.10458417E-01      0.15935194E-01      0.24406816E-01      0.18622073E-01      0.30699744E-01     -0.20169048E-02     -0.11319587E-01      0.11497867E-01     -0.13647470E-01     -0.32532310E-01      0.35278954E-01      0.86202774E-03      0.13006492E-03      0.87178478E-03     -0.28126989E-02     -0.13010608E-01      0.13311168E-01      0.64087681E-03      0.70350627E-03      0.95165338E-03      0.34666348E-02      0.71202510E-02      0.79193138E-02      0.90870491E-04      0.21268046E-02      0.21287450E-02      0.71230123E-03      0.78224514E-02      0.78548151E-02      0.16209667E-02     -0.11920394E-02      0.20120862E-02     -0.76253711E-03     -0.11920090E-02      0.14150436E-02      0.29021762E-04     -0.60171808E-03      0.60241756E-03      0.17201890E-01     -0.58797838E-01      0.61262474E-01
      0.20000000E-01     -0.23572485E-02     -0.33832154E-02      0.41234412E-02     -0.10995389E-05      0.96368438E-05      0.96993683E-05      0.14180127E+00      0.11350809E+00      0.18163614E+00      0.14180127E+00      0.11350809E+00      0.18163614E+00      0.12112549E-01      0.10494132E-01      0.16026248E-01      0.24542790E-01      0.18661445E-01      0.30831770E-01     -0.19365527E-02     -0.11308054E-01      0.11472677E-01     -0.13471354E-01     -0.32483704E-01      0.35166296E-01      0.81823342E-03      0.18667558E-03      0.83925783E-03     -0.29687078E-02     -0.12874980E-01      0.13212810E-01      0.66957282E-03      0.72404910E-03      0.98619210E-03      0.35260893E-02      0.70090281E-02      0.78460041E-02      0.10666394E-03      0.20641223E-02      0.20668764E-02      0.74185022E-03      0.76216437E-02      0.76576624E-02      0.15989137E-02     -0.12085966E-02      0.20043031E-02      0.44850595E-02     -0.17864703E-02      0.48277567E-02      0.54666898E-04     -0.61605439E-03      0.61847512E-03     -0.65334812E-02     -0.24150389E-02      0.69655430E-02
      0.40000000E-01     -0.23857355E-02     -0.33712387E-02      0.41300102E-02     -0.64666823E-05      0.18316641E-04      0.19424657E-04      0.14186435E+00      0.11362705E+00      0.18175973E+00      0.14186435E+00      0.11362705E+00      0.18175973E+00      0.12160266E-01      0.10554998E-01      0.16102176E-01      0.24597299E-01      0.18737900E-01      0.30921449E-01     -0.19359919E-02     -0.11299237E-01      0.11463892E-01     -0.13451091E-01     -0.32453204E-01      0.35130361E-01      0.78544730E-03      0.21935229E-03      0.81550161E-03     -0.30328506E-02     -0.12870314E-01      0.13222828E-01      0.67864593E-03      0.73681526E-03      0.10017270E-02      0.35730451E-02      0.69862192E-02      0.78469045E-02      0.11585348E-03      0.20574447E-02      0.20607039E-02      0.83218655E-03      0.77396850E-02      0.77842956E-02      0.15878524E-02     -0.11794217E-02      0.19779562E-02      0.44452597E-02     -0.16080514E-02      0.47271729E-02      0.89974850E-04     -0.61075835E-03      0.61735017E-03     -0.63327786E-02     -0.24083438E-02      0.67752641E-02
      0.60000000E-01     -0.24111139E-02     -0.33495938E-02      0.41271356E-02     -0.16789425E-04      0.35810108E-04      0.39550584E-04      0.14195550E+00      0.11373727E+00      0.18189978E+00      0.14195550E+00      0.11373727E+00      0.18189978E+00      0.12258545E-01      0.10584534E-01      0.16195810E-01      0.24707958E-01      0.18755850E-01      0.31020398E-01     -0.19069933E-02     -0.11303155E-01      0.11462894E-01     -0.13372283E-01     -0.32460874E-01      0.35107354E-01      0.77630605E-03      0.25548411E-03      0.81726569E-03     -0.30603618E-02     -0.12841558E-01      0.13201191E-01      0.72762700E-03      0.74375846E-03      0.10404892E-02      0.37698777E-02      0.69816875E-02      0.79344779E-02      0.14538101E-03      0.20378915E-02      0.20430706E-02      0.10181501E-02      0.77457052E-02      0.78123350E-02      0.15529596E-02     -0.11660195E-02      0.19419796E-02      0.41552216E-02     -0.16893124E-02      0.44854925E-02      0.93836479E-04     -0.62879456E-03      0.63575772E-03     -0.63744760E-02     -0.26434946E-02      0.69008701E-02
      0.80000000E-01     -0.24413265E-02     -0.33337696E-02      0.41320812E-02     -0.30865806E-04      0.51683046E-04      0.60198299E-04      0.14202175E+00      0.11385225E+00      0.18202338E+00      0.14202175E+00      0.11385225E+00      0.18202338E+00      0.12350161E-01      0.10613493E-01      0.16284124E-01      0.24792147E-01      0.18772965E-01      0.31097826E-01     -0.19327634E-02     -0.11292200E-01      0.11456411E-01     -0.13394320E-01     -0.32442395E-01      0.35098673E-01      0.76206515E-03      0.29074710E-03      0.81564524E-03     -0.30932262E-02     -0.12860905E-01      0.13227658E-01      0.74003738E-03      0.74586187E-03      0.10506975E-02      0.38469356E-02      0.69911123E-02      0.79796344E-02      0.12276929E-03      0.20504217E-02      0.20540939E-02      0.10204362E-02      0.78682363E-02      0.79341309E-02      0.15344839E-02     -0.11171678E-02      0.18980792E-02      0.39836904E-02     -0.16209075E-02      0.43008291E-02      0.84045663E-04     -0.63771975E-03      0.64323413E-03     -0.63798525E-02     -0.27731780E-02      0.69565102E-02
      0.10000000E+00     -0.24608517E-02     -0.33296859E-02      0.41403623E-02     -0.40477944E-04      0.65146069E-04      0.76697290E-04      0.14206167E+00      0.11391658E+00      0.18209477E+00      0.14206167E+00      0.11391658E+00      0.18209477E+00      0.12442578E-01      0.10657069E-01      0.16382640E-01      0.24871873E-01      0.18809132E-01      0.31183224E-01     -0.19162153E-02     -0.11254539E-01      0.11416503E-01     -0.13320838E-01     -0.32363740E-01      0.34997948E-01      0.78467435E-03      0.29373278E-03      0.83785009E-03     -0.30437572E-02     -0.12919243E-01      0.13272954E-01      0.73507248E-03      0.72695040E-03      0.10338222E-02      0.38593524E-02      0.68863376E-02      0.78940640E-02      0.10753149E-03      0.20595092E-02      0.20623145E-02      0.94340559E-03      0.78898228E-02      0.79460253E-02      0.15055776E-02     -0.10764777E-02      0.18508291E-02      0.38512800E-02     -0.15661390E-02      0.41575412E-02      0.81491291E-04     -0.60156301E-03      0.60705757E-03     -0.61537177E-02     -0.27141674E-02      0.67256930E-02
      0.12000000E+00     -0.24913758E-02     -0.33476749E-02      0.41729942E-02     -0.55654332E-04      0.69444420E-04      0.88994001E-04      0.14207736E+00      0.11396603E+00      0.18213795E+00      0.14207736E+00      0.11396603E+00      0.18213795E+00      0.12543980E-01      0.10719815E-01      0.16500481E-01      0.24955316E-01      0.18871507E-01      0.31287403E-01     -0.19176700E-02     -0.11241089E-01      0.11403488E-01     -0.13282422E-01     -0.32339645E-01      0.34961054E-01      0.77353754E-03      0.29075622E-03      0.82637734E-03     -0.30659939E-02     -0.13009622E-01      0.13366024E-01      0.71226260E-03      0.72444338E-03      0.10159411E-02      0.37853734E-02      0.68422800E-02      0.78195810E-02      0.74416308E-04      0.20724351E-02      0.20737708E-02      0.85694179E-03      0.79241037E-02      0.79703054E-02      0.14901413E-02     -0.10005531E-02      0.17948893E-02      0.38740469E-02     -0.13550317E-02      0.41041869E-02      0.70078908E-04     -0.55960146E-03      0.56397238E-03     -0.60960817E-02     -0.25761973E-02      0.66180816E-02
      0.14000000E+00     -0.25088354E-02     -0.33539764E-02      0.41884857E-02     -0.64432991E-04      0.83960177E-04      0.10583441E-03      0.14208862E+00      0.11399226E+00      0.18216315E+00      0.14208862E+00      0.11399226E+00      0.18216315E+00      0.12632888E-01      0.10735064E-01      0.16578041E-01      0.25012534E-01      0.18852282E-01      0.31321484E-01     -0.19436018E-02     -0.11205122E-01      0.11372438E-01     -0.13298400E-01     -0.32271719E-01      0.34904316E-01      0.75002661E-03      0.35503874E-03      0.82981469E-03     -0.31523947E-02     -0.12900485E-01      0.13280064E-01      0.71701222E-03      0.72772289E-03      0.10216101E-02      0.38861251E-02      0.68621914E-02      0.78861676E-02      0.77746719E-04      0.20934246E-02      0.20948678E-02      0.97727250E-03      0.80536435E-02      0.81127205E-02      0.14679262E-02     -0.96549740E-03      0.17569839E-02      0.37684863E-02     -0.14827941E-02      0.40497120E-02      0.76574125E-04     -0.57145912E-03      0.57656667E-03     -0.59448531E-02     -0.29006934E-02      0.66147789E-02
      0.16000000E+00     -0.25347798E-02     -0.33411277E-02      0.41938339E-02     -0.82292465E-04      0.11408229E-03      0.14066562E-03      0.14208481E+00      0.11400897E+00      0.18217063E+00      0.14208481E+00      0.11400897E+00      0.18217063E+00      0.12754874E-01      0.10770433E-01      0.16693982E-01      0.25113560E-01      0.18863151E-01      0.31408747E-01     -0.19880788E-02     -0.11129399E-01      0.11305572E-01     -0.13352948E-01     -0.32122654E-01      0.34787443E-01      0.77406912E-03      0.41090162E-03      0.87636930E-03     -0.31019912E-02     -0.12848617E-01      0.13217765E-01      0.73911798E-03      0.71759049E-03      0.10301609E-02      0.40467058E-02      0.68208065E-02      0.79309035E-02      0.80631897E-04      0.20752455E-02      0.20768113E-02      0.10194281E-02      0.78950491E-02      0.79605925E-02      0.14636464E-02     -0.93975928E-03      0.17393701E-02      0.36973215E-02     -0.15670126E-02      0.40156836E-02      0.43546278E-04     -0.56125346E-03      0.56294025E-03     -0.58937861E-02     -0.27858170E-02      0.65190100E-02
