  3.9734E-01  3.9663E-01  3.9528E-01  3.9336E-01  3.9132E-01  3.9021E-01  3.9100E-01  3.9167E-01  3.8059E-01  3.3857E-01  2.5662E-01  1.5432E-01  6.8956E-02  2.1046E-02  3.7191E-03
  3.9734E-01  3.9664E-01  3.9533E-01  3.9346E-01  3.9149E-01  3.9041E-01  3.9115E-01  3.9160E-01  3.8031E-01  3.3811E-01  2.5602E-01  1.5368E-01  6.8436E-02  2.0761E-02  3.6331E-03
  3.9735E-01  3.9668E-01  3.9542E-01  3.9365E-01  3.9179E-01  3.9077E-01  3.9140E-01  3.9145E-01  3.7965E-01  3.3710E-01  2.5488E-01  1.5259E-01  6.7600E-02  2.0317E-02  3.5016E-03
  3.9735E-01  3.9673E-01  3.9556E-01  3.9393E-01  3.9223E-01  3.9129E-01  3.9170E-01  3.9111E-01  3.7839E-01  3.3531E-01  2.5305E-01  1.5113E-01  6.6642E-02  1.9853E-02  3.3695E-03
  3.9737E-01  3.9680E-01  3.9575E-01  3.9431E-01  3.9282E-01  3.9195E-01  3.9201E-01  3.9030E-01  3.7626E-01  3.3239E-01  2.5042E-01  1.4948E-01  6.5887E-02  1.9589E-02  3.3067E-03
  3.9738E-01  3.9688E-01  3.9599E-01  3.9478E-01  3.9357E-01  3.9278E-01  3.9226E-01  3.8899E-01  3.7291E-01  3.2803E-01  2.4687E-01  1.4792E-01  6.5757E-02  1.9805E-02  3.4022E-03
  3.9740E-01  3.9699E-01  3.9628E-01  3.9537E-01  3.9448E-01  3.9377E-01  3.9252E-01  3.8718E-01  3.6843E-01  3.2215E-01  2.4252E-01  1.4677E-01  6.6666E-02  2.0774E-02  3.7479E-03
  3.9742E-01  3.9712E-01  3.9662E-01  3.9605E-01  3.9555E-01  3.9495E-01  3.9286E-01  3.8514E-01  3.6312E-01  3.1528E-01  2.3789E-01  1.4647E-01  6.8901E-02  2.2669E-02  4.4197E-03
  3.9745E-01  3.9727E-01  3.9701E-01  3.9684E-01  3.9680E-01  3.9639E-01  3.9349E-01  3.8335E-01  3.5805E-01  3.0889E-01  2.3431E-01  1.4768E-01  7.2597E-02  2.5487E-02  5.4401E-03
  3.9748E-01  3.9743E-01  3.9745E-01  3.9771E-01  3.9822E-01  3.9813E-01  3.9475E-01  3.8276E-01  3.5499E-01  3.0539E-01  2.3388E-01  1.5139E-01  7.7712E-02  2.8889E-02  6.6465E-03
  3.9751E-01  3.9761E-01  3.9792E-01  3.9866E-01  3.9977E-01  4.0025E-01  3.9699E-01  3.8435E-01  3.5583E-01  3.0710E-01  2.3839E-01  1.5804E-01  8.3533E-02  3.1965E-02  7.5636E-03
