    0.60000E+00   -0.13000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.60000E+00   -0.12000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.60000E+00   -0.11000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.60000E+00   -0.10000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.60000E+00   -0.90000E+01    0.00000E+00    0.31418E-09    0.19733E-10
    0.60000E+00   -0.80000E+01    0.00000E+00    0.31418E-09    0.19733E-10
    0.60000E+00   -0.70000E+01    0.00000E+00    0.20891E+00    0.27783E+01
    0.60000E+00   -0.60000E+01    0.00000E+00    0.29051E+00    0.12667E+02
    0.60000E+00   -0.50000E+01    0.00000E+00    0.36450E+00    0.32655E+02
    0.60000E+00   -0.40000E+01    0.00000E+00    0.43272E+00    0.66077E+02
    0.60000E+00   -0.30000E+01    0.00000E+00    0.48673E+00    0.10677E+03
    0.60000E+00   -0.20000E+01    0.00000E+00    0.48941E+00    0.10918E+03
    0.60000E+00   -0.10000E+01    0.00000E+00    0.45868E+00    0.83834E+02
    0.60000E+00    0.00000E+00    0.00000E+00    0.45882E+00    0.83940E+02
    0.60000E+00    0.10000E+01    0.00000E+00    0.47919E+00    0.10019E+03
    0.60000E+00    0.20000E+01    0.00000E+00    0.45815E+00    0.83440E+02
    0.60000E+00    0.30000E+01    0.00000E+00    0.43717E+00    0.68901E+02
    0.60000E+00    0.40000E+01    0.00000E+00    0.41680E+00    0.56679E+02
    0.60000E+00    0.50000E+01    0.00000E+00    0.39598E+00    0.45933E+02
    0.60000E+00    0.60000E+01    0.00000E+00    0.31197E+00    0.17102E+02
    0.60000E+00    0.70000E+01    0.00000E+00    0.23585E+00    0.50828E+01
    0.60000E+00    0.80000E+01    0.00000E+00    0.18653E+00    0.13220E+01
    0.60000E+00    0.90000E+01    0.00000E+00    0.31418E-09    0.19733E-10
    0.60000E+00    0.10000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.60000E+00    0.11000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.60000E+00    0.12000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.60000E+00    0.13000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.62000E+00   -0.13000E+02    0.00000E+00    0.13783E-13    0.86569E-15
    0.62000E+00   -0.12000E+02    0.00000E+00    0.30832E-09    0.19365E-10
    0.62000E+00   -0.11000E+02    0.00000E+00    0.30834E-09    0.19366E-10
    0.62000E+00   -0.10000E+02    0.00000E+00    0.30834E-09    0.19366E-10
    0.62000E+00   -0.90000E+01    0.00000E+00    0.30834E-09    0.19366E-10
    0.62000E+00   -0.80000E+01    0.00000E+00    0.25514E-12    0.16025E-13
    0.62000E+00   -0.70000E+01    0.00000E+00    0.20561E+00    0.25408E+01
    0.62000E+00   -0.60000E+01    0.00000E+00    0.28792E+00    0.12195E+02
    0.62000E+00   -0.50000E+01    0.00000E+00    0.36014E+00    0.31072E+02
    0.62000E+00   -0.40000E+01    0.00000E+00    0.42817E+00    0.63278E+02
    0.62000E+00   -0.30000E+01    0.00000E+00    0.48257E+00    0.10311E+03
    0.62000E+00   -0.20000E+01    0.00000E+00    0.48450E+00    0.10479E+03
    0.62000E+00   -0.10000E+01    0.00000E+00    0.45440E+00    0.80685E+02
    0.62000E+00    0.00000E+00    0.00000E+00    0.45378E+00    0.80238E+02
    0.62000E+00    0.10000E+01    0.00000E+00    0.47425E+00    0.96055E+02
    0.62000E+00    0.20000E+01    0.00000E+00    0.45206E+00    0.79005E+02
    0.62000E+00    0.30000E+01    0.00000E+00    0.43414E+00    0.66970E+02
    0.62000E+00    0.40000E+01    0.00000E+00    0.41336E+00    0.54788E+02
    0.62000E+00    0.50000E+01    0.00000E+00    0.39161E+00    0.43884E+02
    0.62000E+00    0.60000E+01    0.00000E+00    0.31047E+00    0.16760E+02
    0.62000E+00    0.70000E+01    0.00000E+00    0.23334E+00    0.48364E+01
    0.62000E+00    0.80000E+01    0.00000E+00    0.18414E+00    0.11934E+01
    0.62000E+00    0.90000E+01    0.00000E+00    0.27359E-09    0.17184E-10
    0.62000E+00    0.10000E+02    0.00000E+00    0.30834E-09    0.19366E-10
    0.62000E+00    0.11000E+02    0.00000E+00    0.30834E-09    0.19366E-10
    0.62000E+00    0.12000E+02    0.00000E+00    0.30832E-09    0.19365E-10
    0.62000E+00    0.13000E+02    0.00000E+00    0.13783E-13    0.86569E-15
    0.64000E+00   -0.13000E+02    0.00000E+00    0.31418E-29    0.19733E-30
    0.64000E+00   -0.12000E+02    0.00000E+00    0.30276E-09    0.19016E-10
    0.64000E+00   -0.11000E+02    0.00000E+00    0.30279E-09    0.19018E-10
    0.64000E+00   -0.10000E+02    0.00000E+00    0.30279E-09    0.19018E-10
    0.64000E+00   -0.90000E+01    0.00000E+00    0.30279E-09    0.19018E-10
    0.64000E+00   -0.80000E+01    0.00000E+00    0.31418E-29    0.19733E-30
    0.64000E+00   -0.70000E+01    0.00000E+00    0.20366E+00    0.24040E+01
    0.64000E+00   -0.60000E+01    0.00000E+00    0.28545E+00    0.11757E+02
    0.64000E+00   -0.50000E+01    0.00000E+00    0.35652E+00    0.29801E+02
    0.64000E+00   -0.40000E+01    0.00000E+00    0.42406E+00    0.60833E+02
    0.64000E+00   -0.30000E+01    0.00000E+00    0.47835E+00    0.99479E+02
    0.64000E+00   -0.20000E+01    0.00000E+00    0.48012E+00    0.10099E+03
    0.64000E+00   -0.10000E+01    0.00000E+00    0.45034E+00    0.77780E+02
    0.64000E+00    0.00000E+00    0.00000E+00    0.44967E+00    0.77310E+02
    0.64000E+00    0.10000E+01    0.00000E+00    0.46991E+00    0.92526E+02
    0.64000E+00    0.20000E+01    0.00000E+00    0.44726E+00    0.75634E+02
    0.64000E+00    0.30000E+01    0.00000E+00    0.43064E+00    0.64786E+02
