   0.000    0.0000E+00    0.1033E+03    0.4971E+03    0.3142E-06    0.3142E-06
   0.000    0.0000E+00    0.1033E+03    0.4971E+03    0.3070E-06    0.3142E-06
   0.020    0.8056E-01    0.9908E+02    0.4909E+03    0.3142E-26    0.3083E-06
   0.040    0.1608E+00    0.9518E+02    0.4854E+03    0.3142E-26    0.3028E-06
   0.060    0.2402E+00    0.9155E+02    0.4805E+03    0.1206E-03    0.2975E-06
   0.080    0.3189E+00    0.8815E+02    0.4758E+03    0.2611E-03    0.2897E-06
   0.100    0.3970E+00    0.8497E+02    0.4714E+03    0.7347E-03    0.2824E-06
   0.120    0.4746E+00    0.8197E+02    0.4673E+03    0.4430E+00    0.2750E-06
   0.140    0.5517E+00    0.7915E+02    0.4633E+03    0.9623E+00    0.2681E-06
   0.160    0.6284E+00    0.7649E+02    0.4595E+03    0.1377E+01    0.2619E-06
   0.180    0.7047E+00    0.7398E+02    0.4558E+03    0.1634E+01    0.2551E-06
   0.200    0.7807E+00    0.7160E+02    0.4523E+03    0.1582E+01    0.2501E-06
   0.220    0.8564E+00    0.6934E+02    0.4490E+03    0.1630E+01    0.2434E-06
   0.240    0.9318E+00    0.6720E+02    0.4457E+03    0.1405E+01    0.2381E-06
   0.260    0.1007E+01    0.6516E+02    0.4426E+03    0.9205E+00    0.2334E-06
   0.280    0.1082E+01    0.6322E+02    0.4395E+03    0.4031E+00    0.2320E-06
   0.300    0.1157E+01    0.6138E+02    0.4366E+03    0.4596E+00    0.2264E-06
   0.320    0.1231E+01    0.5962E+02    0.4337E+03    0.1760E+00    0.2219E-06
   0.340    0.1306E+01    0.5794E+02    0.4309E+03    0.4624E+00    0.2177E-06
   0.360    0.1381E+01    0.5633E+02    0.4282E+03    0.2648E-02    0.2090E-06
   0.380    0.1455E+01    0.5480E+02    0.4256E+03    0.8181E-02    0.1972E-06
   0.400    0.1529E+01    0.5333E+02    0.4231E+03    0.2838E-01    0.1755E-06
   0.420    0.1604E+01    0.5192E+02    0.4206E+03    0.6064E-01    0.1370E-06
   0.440    0.1678E+01    0.5057E+02    0.4182E+03    0.1028E+00    0.1276E-06
   0.460    0.1753E+01    0.4927E+02    0.4158E+03    0.1438E+00    0.1241E-06
   0.480    0.1828E+01    0.4803E+02    0.4135E+03    0.1819E+00    0.1340E-06
   0.500    0.1902E+01    0.4683E+02    0.4113E+03    0.2170E+00    0.1799E-06
   0.520    0.1977E+01    0.4568E+02    0.4091E+03    0.2507E+00    0.2287E-06
   0.540    0.2052E+01    0.4457E+02    0.4069E+03    0.2829E+00    0.2598E-06
   0.560    0.2127E+01    0.4351E+02    0.4048E+03    0.1336E+01    0.2252E-06
   0.580    0.2202E+01    0.4248E+02    0.4028E+03    0.8561E+01    0.3142E-26
   0.600    0.2277E+01    0.4149E+02    0.4007E+03    0.1530E+02    0.6414E-07
   0.620    0.2352E+01    0.4054E+02    0.3988E+03    0.2017E+02    0.6090E-10
   0.640    0.2428E+01    0.3961E+02    0.3968E+03    0.2356E+02    0.8770E-07
   0.660    0.2503E+01    0.3872E+02    0.3949E+03    0.2707E+02    0.1826E-08
   0.680    0.2579E+01    0.3787E+02    0.3931E+03    0.3026E+02    0.3922E-08
   0.700    0.2654E+01    0.3704E+02    0.3912E+03    0.3311E+02    0.4217E-08
   0.720    0.2730E+01    0.3623E+02    0.3894E+03    0.3564E+02    0.8328E-07
   0.740    0.2806E+01    0.3546E+02    0.3877E+03    0.3830E+02    0.2185E-06
   0.760    0.2882E+01    0.3470E+02    0.3859E+03    0.4057E+02    0.1922E-06
   0.780    0.2958E+01    0.3398E+02    0.3842E+03    0.4265E+02    0.1606E-08
   0.800    0.3035E+01    0.3327E+02    0.3825E+03    0.4477E+02    0.5620E-06
   0.820    0.3111E+01    0.3259E+02    0.3809E+03    0.4664E+02    0.3516E-06
   0.840    0.3187E+01    0.3193E+02    0.3793E+03    0.4840E+02    0.4832E-06
   0.860    0.3264E+01    0.3129E+02    0.3777E+03    0.5029E+02    0.3919E-06
   0.880    0.3340E+01    0.3066E+02    0.3761E+03    0.5185E+02    0.4414E-06
   0.900    0.3416E+01    0.3006E+02    0.3745E+03    0.5333E+02    0.5110E-06
   0.920    0.3493E+01    0.2947E+02    0.3730E+03    0.5474E+02    0.2952E-08
   0.940    0.3570E+01    0.2891E+02    0.3715E+03    0.5609E+02    0.3387E-07
   0.960    0.3646E+01    0.2835E+02    0.3700E+03    0.5738E+02    0.4030E-05
   0.980    0.3723E+01    0.2782E+02    0.3685E+03    0.5861E+02    0.1806E-04
   1.000    0.3799E+01    0.2729E+02    0.3670E+03    0.5977E+02    0.3521E-04
   1.020    0.3876E+01    0.2679E+02    0.3656E+03    0.6089E+02    0.5574E-04
   1.040    0.3952E+01    0.2629E+02    0.3641E+03    0.6195E+02    0.7844E-04
   1.060    0.4029E+01    0.2582E+02    0.3627E+03    0.6295E+02    0.9346E-04
   1.080    0.4105E+01    0.2535E+02    0.3613E+03    0.6391E+02    0.1084E-03
   1.100    0.4181E+01    0.2490E+02    0.3599E+03    0.6482E+02    0.1155E-03
   1.120    0.4257E+01    0.2445E+02    0.3586E+03    0.6569E+02    0.1097E-03
   1.140    0.4333E+01    0.2402E+02    0.3572E+03    0.6651E+02    0.1036E-03
   1.160    0.4409E+01    0.2361E+02    0.3559E+03    0.6729E+02    0.8888E-04
   1.180    0.4485E+01    0.2320E+02    0.3545E+03    0.6803E+02    0.7395E-03
   1.200    0.4561E+01    0.2280E+02    0.3532E+03    0.6874E+02    0.1603E-01
   1.220    0.4636E+01    0.2242E+02    0.3519E+03    0.6942E+02    0.1120E-01
   1.240    0.4712E+01    0.2204E+02    0.3506E+03    0.7006E+02    0.7983E-02
   1.260    0.4787E+01    0.2167E+02    0.3493E+03    0.7068E+02    0.5406E-02
   1.280    0.4862E+01    0.2131E+02    0.3480E+03    0.7126E+02    0.3142E-26
   1.300    0.4936E+01    0.2096E+02    0.3468E+03    0.7183E+02    0.2506E-03
   1.320    0.5011E+01    0.2062E+02    0.3455E+03    0.7237E+02    0.2153E-03
   1.340    0.5085E+01    0.2029E+02    0.3442E+03    0.7289E+02    0.3719E-03
   1.360    0.5159E+01    0.1997E+02    0.3430E+03    0.7340E+02    0.2217E-02
   1.380    0.5232E+01    0.1965E+02    0.3418E+03    0.7388E+02    0.2268E-02
   1.400    0.5305E+01    0.1934E+02    0.3405E+03    0.7435E+02    0.8952E-03
   1.420    0.5378E+01    0.1904E+02    0.3393E+03    0.7481E+02    0.5817E-01
   1.440    0.5451E+01    0.1875E+02    0.3381E+03    0.7525E+02    0.9947E-01
   1.460    0.5523E+01    0.1846E+02    0.3369E+03    0.7568E+02    0.1973E+00
   1.480    0.5594E+01    0.1818E+02    0.3357E+03    0.7610E+02    0.1850E+00
   1.500    0.5666E+01    0.1790E+02    0.3345E+03    0.7652E+02    0.1749E+00
   1.520    0.5737E+01    0.1764E+02    0.3333E+03    0.7692E+02    0.1736E+00
   1.540    0.5807E+01    0.1737E+02    0.3321E+03    0.7731E+02    0.3353E+00
   1.560    0.5877E+01    0.1712E+02    0.3309E+03    0.7770E+02    0.1257E+00
   1.580    0.5946E+01    0.1687E+02    0.3297E+03    0.7807E+02    0.2627E-01
   1.600    0.6015E+01    0.1662E+02    0.3286E+03    0.7844E+02    0.1844E-01
   1.620    0.6083E+01    0.1638E+02    0.3274E+03    0.7881E+02    0.1266E+00
   1.640    0.6151E+01    0.1615E+02    0.3262E+03    0.7916E+02    0.4667E-01
   1.660    0.6218E+01    0.1592E+02    0.3251E+03    0.7952E+02    0.2379E-01
   1.680    0.6284E+01    0.1569E+02    0.3239E+03    0.7986E+02    0.4797E-02
   1.700    0.6350E+01    0.1548E+02    0.3228E+03    0.8020E+02    0.3511E-01
   1.720    0.6415E+01    0.1526E+02    0.3216E+03    0.8054E+02    0.1209E-01
   1.740    0.6480E+01    0.1505E+02    0.3205E+03    0.8087E+02    0.2613E+00
   1.760    0.6544E+01    0.1485E+02    0.3194E+03    0.8119E+02    0.3914E+00
   1.780    0.6607E+01    0.1465E+02    0.3183E+03    0.8152E+02    0.4923E+00
   1.800    0.6669E+01    0.1445E+02    0.3171E+03    0.8184E+02    0.8205E+00
   1.820    0.6731E+01    0.1426E+02    0.3160E+03    0.8216E+02    0.1119E+01
   1.840    0.6791E+01    0.1407E+02    0.3149E+03    0.8247E+02    0.1554E+01
   1.860    0.6851E+01    0.1388E+02    0.3138E+03    0.8279E+02    0.2304E+01
   1.880    0.6910E+01    0.1370E+02    0.3127E+03    0.8310E+02    0.2863E+01
   1.900    0.6969E+01    0.1353E+02    0.3117E+03    0.8341E+02    0.3508E+01
   1.920    0.7026E+01    0.1335E+02    0.3106E+03    0.8373E+02    0.4123E+01
   1.940    0.7083E+01    0.1318E+02    0.3095E+03    0.8404E+02    0.5259E+01
   1.960    0.7138E+01    0.1302E+02    0.3084E+03    0.8436E+02    0.6235E+01
   1.980    0.7193E+01    0.1286E+02    0.3074E+03    0.8467E+02    0.7364E+01
   2.000    0.7247E+01    0.1270E+02    0.3063E+03    0.8499E+02    0.8592E+01
   2.020    0.7300E+01    0.1254E+02    0.3053E+03    0.8531E+02    0.1002E+02
   2.040    0.7352E+01    0.1239E+02    0.3042E+03    0.8563E+02    0.1161E+02
   2.060    0.7403E+01    0.1224E+02    0.3032E+03    0.8594E+02    0.1338E+02
   2.080    0.7453E+01    0.1209E+02    0.3022E+03    0.8627E+02    0.1533E+02
   2.100    0.7501E+01    0.1195E+02    0.3012E+03    0.8659E+02    0.1664E+02
   2.120    0.7549E+01    0.1181E+02    0.3002E+03    0.8691E+02    0.1770E+02
   2.140    0.7596E+01    0.1167E+02    0.2992E+03    0.8723E+02    0.1883E+02
   2.160    0.7642E+01    0.1154E+02    0.2982E+03    0.8755E+02    0.2004E+02
   2.180    0.7686E+01    0.1141E+02    0.2972E+03    0.8787E+02    0.2131E+02
   2.200    0.7730E+01    0.1128E+02    0.2962E+03    0.8818E+02    0.2263E+02
   2.220    0.7772E+01    0.1115E+02    0.2953E+03    0.8850E+02    0.2400E+02
   2.240    0.7814E+01    0.1103E+02    0.2943E+03    0.8881E+02    0.2541E+02
   2.260    0.7854E+01    0.1090E+02    0.2934E+03    0.8912E+02    0.2685E+02
   2.280    0.7893E+01    0.1078E+02    0.2924E+03    0.8942E+02    0.2825E+02
   2.300    0.7930E+01    0.1067E+02    0.2915E+03    0.8972E+02    0.2964E+02
   2.320    0.7967E+01    0.1055E+02    0.2906E+03    0.9002E+02    0.3100E+02
   2.340    0.8002E+01    0.1044E+02    0.2897E+03    0.9030E+02    0.3234E+02
   2.360    0.8036E+01    0.1033E+02    0.2888E+03    0.9059E+02    0.3366E+02
   2.380    0.8069E+01    0.1022E+02    0.2879E+03    0.9086E+02    0.3495E+02
   2.400    0.8101E+01    0.1011E+02    0.2870E+03    0.9113E+02    0.3628E+02
   2.420    0.8131E+01    0.1001E+02    0.2862E+03    0.9139E+02    0.3761E+02
   2.440    0.8161E+01    0.9907E+01    0.2853E+03    0.9164E+02    0.3894E+02
   2.460    0.8189E+01    0.9806E+01    0.2845E+03    0.9189E+02    0.4025E+02
   2.480    0.8215E+01    0.9707E+01    0.2836E+03    0.9212E+02    0.4156E+02
   2.500    0.8241E+01    0.9610E+01    0.2828E+03    0.9235E+02    0.4287E+02
   2.520    0.8265E+01    0.9514E+01    0.2820E+03    0.9257E+02    0.4417E+02
   2.540    0.8288E+01    0.9420E+01    0.2812E+03    0.9278E+02    0.4546E+02
   2.560    0.8310E+01    0.9328E+01    0.2804E+03    0.9298E+02    0.4675E+02
   2.580    0.8330E+01    0.9237E+01    0.2796E+03    0.9318E+02    0.4802E+02
   2.600    0.8349E+01    0.9147E+01    0.2789E+03    0.9336E+02    0.4929E+02
   2.620    0.8367E+01    0.9059E+01    0.2781E+03    0.9354E+02    0.5054E+02
   2.640    0.8384E+01    0.8972E+01    0.2774E+03    0.9370E+02    0.5179E+02
   2.660    0.8400E+01    0.8887E+01    0.2766E+03    0.9386E+02    0.5302E+02
   2.680    0.8414E+01    0.8803E+01    0.2759E+03    0.9401E+02    0.5424E+02
   2.700    0.8427E+01    0.8720E+01    0.2752E+03    0.9415E+02    0.5545E+02
   2.720    0.8439E+01    0.8638E+01    0.2745E+03    0.9429E+02    0.5664E+02
   2.740    0.8449E+01    0.8558E+01    0.2738E+03    0.9441E+02    0.5783E+02
   2.760    0.8459E+01    0.8478E+01    0.2731E+03    0.9453E+02    0.5900E+02
   2.780    0.8467E+01    0.8400E+01    0.2724E+03    0.9465E+02    0.6016E+02
   2.800    0.8474E+01    0.8322E+01    0.2718E+03    0.9475E+02    0.6130E+02
   2.820    0.8480E+01    0.8246E+01    0.2711E+03    0.9485E+02    0.6243E+02
   2.840    0.8485E+01    0.8171E+01    0.2705E+03    0.9494E+02    0.6354E+02
   2.860    0.8489E+01    0.8096E+01    0.2698E+03    0.9503E+02    0.6464E+02
   2.880    0.8491E+01    0.8023E+01    0.2692E+03    0.9511E+02    0.6573E+02
   2.900    0.8493E+01    0.7950E+01    0.2686E+03    0.9519E+02    0.6680E+02
   2.920    0.8493E+01    0.7878E+01    0.2680E+03    0.9526E+02    0.6786E+02
   2.940    0.8493E+01    0.7807E+01    0.2674E+03    0.9532E+02    0.6890E+02
   2.960    0.8491E+01    0.7737E+01    0.2668E+03    0.9538E+02    0.6993E+02
   2.980    0.8489E+01    0.7668E+01    0.2663E+03    0.9544E+02    0.7094E+02
   3.000    0.8485E+01    0.7599E+01    0.2657E+03    0.9549E+02    0.7194E+02
   3.020    0.8481E+01    0.7531E+01    0.2651E+03    0.9554E+02    0.7292E+02
   3.040    0.8476E+01    0.7464E+01    0.2646E+03    0.9559E+02    0.7389E+02
   3.060    0.8469E+01    0.7398E+01    0.2641E+03    0.9563E+02    0.7484E+02
   3.080    0.8462E+01    0.7332E+01    0.2635E+03    0.9567E+02    0.7578E+02
   3.100    0.8454E+01    0.7266E+01    0.2630E+03    0.9571E+02    0.7671E+02
   3.120    0.8446E+01    0.7202E+01    0.2625E+03    0.9575E+02    0.7762E+02
   3.140    0.8436E+01    0.7138E+01    0.2620E+03    0.9578E+02    0.7851E+02
   3.160    0.8426E+01    0.7075E+01    0.2615E+03    0.9581E+02    0.7940E+02
   3.180    0.8415E+01    0.7012E+01    0.2611E+03    0.9584E+02    0.8027E+02
   3.200    0.8403E+01    0.6950E+01    0.2606E+03    0.9587E+02    0.8112E+02
   3.220    0.8391E+01    0.6888E+01    0.2601E+03    0.9590E+02    0.8196E+02
   3.240    0.8377E+01    0.6827E+01    0.2597E+03    0.9592E+02    0.8279E+02
   3.260    0.8364E+01    0.6766E+01    0.2592E+03    0.9595E+02    0.8361E+02
   3.280    0.8349E+01    0.6706E+01    0.2588E+03    0.9597E+02    0.8441E+02
   3.300    0.8334E+01    0.6647E+01    0.2584E+03    0.9600E+02    0.8520E+02
   3.320    0.8319E+01    0.6588E+01    0.2579E+03    0.9602E+02    0.8597E+02
