 7.17752430e-03   2.15108741e-05   5.11508749e-03  -1.89164590e-04   2.58182279e-04   3.20064574e-04  -1.32630963e-06   2.06215349e-06   2.45185118e-06  -1.51125233e-07   8.72165746e-07   8.85162090e-07  -3.78165603e-06  -8.20412008e-07   3.86962507e-06  -5.45621758e-06  -9.51983901e-07   5.53864457e-06  -1.02588035e-06  -3.44981324e-06   3.59911682e-06  -2.54260176e-07  -1.01360012e-06   1.04500404e-06   1.36685422e-07  -4.20248141e-07   4.41917871e-07   6.63119214e-07  -5.74540031e-08   6.65603527e-07  
 3.78993630e-02   5.99608412e-04   2.69933911e-02  -9.89742483e-04   1.36478329e-03   1.68588956e-03  -4.25215503e-05   6.87210525e-05   8.08125318e-05   4.07967139e-07  -3.46864038e-06   3.49254968e-06  -2.88467334e-06  -1.24096927e-06   3.14027786e-06  -6.09528431e-06  -1.86157520e-07   6.09812639e-06   2.52731610e-07  -5.16715923e-06   5.17333623e-06  -1.13097962e-07  -1.33543027e-07   1.74999683e-07   2.25320090e-07   4.00046044e-07   4.59136124e-07   5.12961205e-07  -1.82426952e-07   5.44434377e-07  
 9.35073360e-02   3.64538522e-03   6.63944942e-02  -2.35436155e-03   3.34560234e-03   4.09097462e-03  -2.53426496e-04   4.03054517e-04   4.76107060e-04   1.00536613e-05  -4.15815314e-05   4.27796664e-05  -2.62462697e-07  -1.08226635e-06   1.11363688e-06  -7.18980494e-06   7.92756463e-07   7.23337804e-06  -6.54241887e-07  -5.56380446e-06   5.60213821e-06   4.90154721e-07  -2.62101304e-06   2.66645101e-06   5.68334998e-07  -3.66342272e-08   5.69514474e-07  -4.51022158e-07  -2.68028965e-07   5.24652755e-07  
 1.74611500e-01   1.26639113e-02   1.22855933e-01  -3.92823393e-03   6.13470578e-03   7.28461645e-03  -8.53825312e-04   1.28294476e-03   1.54109212e-03   7.24466888e-05  -2.62267377e-04   2.72089507e-04   3.49514223e-05   1.38790569e-05   3.76062513e-05  -3.82791917e-06   1.36284745e-06   4.06328910e-06  -1.92462383e-07  -7.29728041e-06   7.29981802e-06   2.19438878e-07  -5.16627159e-06   5.17092986e-06   6.46166864e-07  -1.10992587e-06   1.28431580e-06   4.99011390e-07  -7.90923803e-07   9.35185987e-07  
 2.82124830e-01   3.27861246e-02   1.94489810e-01  -4.80222462e-03   9.54846529e-03   1.06880564e-02  -2.05971537e-03   2.71760876e-03   3.40995964e-03   2.84314992e-04  -1.03360812e-03   1.07199849e-03   2.34502095e-04   1.06616546e-04   2.57601087e-04   2.50044229e-05  -5.14927153e-06   2.55291238e-05   1.66507980e-06  -1.43653798e-06   2.19912076e-06  -2.07545655e-06  -4.41655965e-06   4.87990974e-06  -3.51508223e-06  -6.85097398e-06   7.70010698e-06   2.19124793e-06  -5.46601036e-06   5.88887398e-06  
 4.17333600e-01   7.06406262e-02   2.76742748e-01  -3.42701907e-03   1.32087778e-02   1.36461082e-02  -3.85500001e-03   3.77286513e-03   5.39402784e-03   7.96928084e-04  -2.90291390e-03   3.01031618e-03   9.44996735e-04   4.70887879e-04   1.05581922e-03   1.78206746e-04  -6.05793757e-05   1.88221957e-04   1.16038652e-05   3.08576197e-05   3.29672926e-05  -1.08118246e-06   1.58243147e-06   1.91651894e-06  -4.76453772e-06  -6.91927753e-06   8.40102501e-06   2.62044175e-06  -7.27339957e-06   7.73104497e-06  
 5.81993540e-01   1.33941371e-01   3.60744836e-01   1.65892687e-03   1.66056370e-02   1.66882958e-02  -5.68640279e-03   2.04985647e-03   6.04459165e-03   1.58510848e-03  -6.04076518e-03   6.24527124e-03   2.61344249e-03   1.40841008e-03   2.96878773e-03   7.35718411e-04  -3.39472400e-04   8.10261125e-04   9.62295705e-05   1.82606938e-04   2.06410813e-04   2.43704345e-05   5.65616398e-05   6.15884500e-05   7.15168577e-06   5.19540840e-06   8.83961978e-06   8.58677501e-07   4.29876727e-06   4.38368875e-06  
 7.78479140e-01   2.30806375e-01   4.30954853e-01   1.02196695e-02   1.90781832e-02   2.16429832e-02  -6.50711691e-03  -5.04160322e-03   8.23166650e-03   2.04748954e-03  -9.11991298e-03   9.34692603e-03   5.09938037e-03   2.84529424e-03   5.83946740e-03   2.07147426e-03  -1.14705878e-03   2.36785756e-03   3.59406671e-04   6.36155320e-04   7.30661855e-04   1.14581550e-04   3.01891351e-04   3.22904506e-04   5.16823122e-05   4.53975364e-05   6.87895175e-05  -2.14606024e-05   1.76540483e-06   2.15330934e-05  
 1.01002170e+00   3.69084499e-01   4.63629973e-01   1.93139297e-02   1.97362081e-02   2.76142317e-02  -5.57882198e-03  -1.69804890e-02   1.78734513e-02   8.78465039e-04  -9.25373208e-03   9.29533529e-03   6.50818289e-03   3.21488558e-03   7.25892098e-03   4.13007128e-03  -2.80567027e-03   4.99292244e-03   9.27038593e-04   1.46025034e-03   1.72966228e-03   3.24828944e-04   9.62209205e-04   1.01555915e-03   1.87874232e-04   1.81669628e-04   2.61343798e-04  -1.06452687e-04  -1.73970377e-05   1.07864876e-04  
 1.28110830e+00   5.56153427e-01   4.34305662e-01   2.45359310e-02   1.77799112e-02   3.03007781e-02  -3.37720939e-03  -2.85654448e-02   2.87643908e-02  -2.81081347e-03  -4.55009345e-03   5.34827287e-03   3.80531926e-03  -5.44304902e-04   3.84405027e-03   5.87833902e-03  -4.93469177e-03   7.67502785e-03   1.56085972e-03   2.19588606e-03   2.69410442e-03   6.13724752e-04   2.07759030e-03   2.16634243e-03   4.73778142e-04   5.03702921e-04   6.91507310e-04  -2.67390170e-04  -7.22110726e-05   2.76969208e-04  
