  3.5214E+00  3.5156E+00  3.5039E+00  3.4862E+00  3.4666E+00  3.4510E+00  3.4280E+00  3.3289E+00  3.0136E+00  2.3833E+00  1.5459E+00  7.8093E-01  2.9248E-01  7.5730E-02  1.1486E-02
  3.5214E+00  3.5158E+00  3.5044E+00  3.4871E+00  3.4680E+00  3.4524E+00  3.4284E+00  3.3274E+00  3.0101E+00  2.3786E+00  1.5409E+00  7.7665E-01  2.8974E-01  7.4546E-02  1.1198E-02
  3.5215E+00  3.5161E+00  3.5052E+00  3.4888E+00  3.4704E+00  3.4547E+00  3.4287E+00  3.3240E+00  3.0028E+00  2.3694E+00  1.5319E+00  7.6952E-01  2.8540E-01  7.2716E-02  1.0759E-02
  3.5216E+00  3.5166E+00  3.5065E+00  3.4913E+00  3.4740E+00  3.4578E+00  3.4285E+00  3.3174E+00  2.9901E+00  2.3546E+00  1.5192E+00  7.6084E-01  2.8064E-01  7.0824E-02  1.0318E-02
  3.5217E+00  3.5172E+00  3.5083E+00  3.4947E+00  3.4788E+00  3.4618E+00  3.4270E+00  3.3062E+00  2.9701E+00  2.3332E+00  1.5036E+00  7.5268E-01  2.7737E-01  6.9813E-02  1.0115E-02
  3.5219E+00  3.5181E+00  3.5105E+00  3.4990E+00  3.4848E+00  3.4665E+00  3.4238E+00  3.2891E+00  2.9411E+00  2.3044E+00  1.4866E+00  7.4795E-01  2.7811E-01  7.0901E-02  1.0450E-02
  3.5220E+00  3.5191E+00  3.5133E+00  3.5042E+00  3.4921E+00  3.4720E+00  3.4191E+00  3.2662E+00  2.9032E+00  2.2693E+00  1.4706E+00  7.4985E-01  2.8541E-01  7.5313E-02  1.1649E-02
  3.5223E+00  3.5203E+00  3.5165E+00  3.5104E+00  3.5009E+00  3.4789E+00  3.4139E+00  3.2398E+00  2.8603E+00  2.2326E+00  1.4599E+00  7.6140E-01  3.0103E-01  8.3907E-02  1.4008E-02
  3.5226E+00  3.5217E+00  3.5202E+00  3.5176E+00  3.5112E+00  3.4878E+00  3.4113E+00  3.2163E+00  2.8221E+00  2.2043E+00  1.4612E+00  7.8524E-01  3.2529E-01  9.6698E-02  1.7635E-02
  3.5229E+00  3.5233E+00  3.5243E+00  3.5255E+00  3.5232E+00  3.5000E+00  3.4155E+00  3.2052E+00  2.8028E+00  2.1991E+00  1.4835E+00  8.2267E-01  3.5597E-01  1.1180E-01  2.1914E-02
  3.5232E+00  3.5250E+00  3.5286E+00  3.5340E+00  3.5366E+00  3.5168E+00  3.4309E+00  3.2160E+00  2.8158E+00  2.2281E+00  1.5298E+00  8.6919E-01  3.8615E-01  1.2442E-01  2.5033E-02
