OSC1997A
final_id_p_x
 3DHydro       1.1  (197,    79)+(197,    79)  eqsp  0.1000E+03         1
         1         216         0         0
         1         111    2.6514067470167303e-02    1.2489716704803167e-01   -4.0515465043745030e-01    4.4572658579170377e-01    1.3497999999999999e-01   -9.0000000000000002e-01    7.0702160999999997e-01   -5.8815465596629029e+00    6.9115475787613976e+00
         2         111   -8.3715012705366021e-02    2.1380330228671399e-01    1.2064318076209992e+00    1.2354826434477479e+00    1.3497999999999999e-01   -1.0000000000000001e-01   -1.1000000000000001e+00    5.0265681292279098e+01    5.0479151647274918e+01
         3         111    1.4232695996977091e-01    4.0775533702673544e-01   -9.2508174741311255e-01    1.0298141668305603e+00    1.3497999999999999e-01    2.5000000000000000e+00    8.8794384000000004e-01   -2.3765908901527149e+00    4.0910981727595921e+00
         4         111   -9.3391199702708899e-02    3.7904281219678100e-02   -1.5373124969431889e-01    2.2806040482571432e-01    1.3497999999999999e-01   -6.9999999999999996e-01    4.8417819499999997e+00    1.4731812225067678e+00    2.9242420414265533e+00
         5         111    1.1282722742040602e-01   -2.8898780082114911e-01   -1.3728841179253426e-01    3.6511866657750691e-01    1.3497999999999999e-01    6.9999999999999996e-01   -2.7650174100000000e+00   -1.2980525666576261e+00    3.9494101415029625e+00
         6         111    4.9179111719892676e-01   -3.0284687701317420e-01    6.7715801871599435e-01    9.0018737859612996e-01    1.3497999999999999e-01    3.1631724600000002e+00   -9.0000000000000002e-01    2.9514834823252154e+00    4.6784778236557436e+00
         7         111   -2.9641815171618568e-01    1.9269345490707795e-01   -5.2016875280337294e-01    6.4326481329533514e-01    1.3497999999999999e-01   -2.1091461499999999e+00   -1.1000000000000001e+00   -9.2886726909277373e-01    1.4627694294015949e+00
         8         111   -5.6481105035937673e-01    3.8864252648748471e-01   -1.8259771053802551e+00    1.9551129189321759e+00    1.3497999999999999e-01   -7.5630006000000005e-01    2.3289101400000001e+00   -1.4437247793778754e+01    1.5255786569658396e+01
         9         111   -7.6720839338177901e-02   -2.1162591412807105e-01   -1.3077863137880941e+00    1.3338651572219538e+00    1.3497999999999999e-01    1.5091720200000001e+00   -2.8139710000000000e+00   -4.9733663572382074e+00    5.5800395714913016e+00
        10         111    9.8484846926843950e-02    2.1543547343431790e-01    1.0623640473976128e+00    1.0967901704023018e+00    1.3497999999999999e-01    1.7566402800000001e+00    1.3631219000000001e+00    1.9504878229224602e+01    1.9839787668644036e+01
        11         111    1.6220646837576105e-01    1.6465550533915016e-01   -7.6087611671625888e-01    8.0658194823008633e-01    1.3497999999999999e-01    6.9999999999999996e-01   -1.5613318100000000e+00   -1.1026137415930846e+01    1.2008219476816290e+01
        12         111    1.0673941074113774e-01   -2.4409392484000408e-01   -1.3493650568814206e+00    1.3820205508898058e+00    1.3497999999999999e-01    4.8943326999999998e-01   -1.5076278700000001e+00   -3.1758067999595820e+01    3.2108643751789828e+01
        13         111    8.8529511119906409e-02    3.4241626864359685e-02   -7.1466554332017806e-01    7.3346874681786745e-01    1.3497999999999999e-01    2.6458998500000002e+00   -3.1673149000000000e-01   -2.2560112352548749e+01    2.2953017142025637e+01
        14         111    2.7994485846645462e-02    1.7764280896730167e-01   -1.4485166894487791e-01    2.6747385893153702e-01    1.3497999999999999e-01    6.9999999999999996e-01    3.0303585300000000e+00   -5.6316134829754816e+00    7.5508920282064196e+00
        15         111    1.3916080806828240e-01   -3.9731335650269445e-01    9.3675870103101522e-01    1.0358378725046549e+00    1.3497999999999999e-01   -2.8905486000000002e-01   -2.6585825199999999e+00    1.3451693165455663e+00    2.4352372554179738e+00
        16         111   -5.8570892046421914e-02   -2.5302455891560793e-01    4.3488538774043345e-01    5.2421071877604597e-01    1.3497999999999999e-01    9.0000000000000002e-01   -2.6881262600000002e+00    8.0893869158273954e+00    8.9935021362069776e+00
        17         111    5.6327715128270994e-01   -9.8214361180217914e-03   -4.6595606388887539e-01    7.4344620762997982e-01    1.3497999999999999e-01    2.3705040600000000e+00    1.1769736399999999e+00   -1.1025668190286531e+00    3.1305835862380298e+00
        18         111   -6.9830134203286154e-02    2.2936889608049790e-01    1.0479075143678582e+00    1.0834279381669361e+00    1.3497999999999999e-01   -1.5462372499999999e+00   -1.0000000000000001e-01    2.7009346339265335e+01    2.7308344689387269e+01
        19         111    2.1977060884517419e-01   -4.2626306405594772e-01    2.8868273537831785e-01    5.7580955392911948e-01    1.3497999999999999e-01    9.4387380000000007e-02    3.1048151300000000e+00    1.6455159082124706e+00    2.5345117664316161e+00
        20         111   -8.6386828444297611e-02    4.3914785696528208e-02   -9.1448252974110644e-01    9.2945634116570008e-01    1.3497999999999999e-01    1.7132405600000000e+00    1.4662769700000000e+00   -8.3967822704383686e+00    9.0693603661310167e+00
        21         111    1.6986114333926146e+00   -7.2734190325406745e-01   -2.1519551476227411e-01    1.8651637343287486e+00    1.3497999999999999e-01    2.5109104800000002e+00   -1.8571093500000000e+00   -1.8043344710333005e+00    4.3248372575461174e+00
        22         111    4.1495919713026880e-02   -2.4804647648645098e-01    3.1797605381437116e-01    4.2729069384850088e-01    1.3497999999999999e-01    6.9999999999999996e-01   -2.3307909900000001e+00    5.1119556595757105e+00    6.7055040726233353e+00
        23         111   -6.0105608632869456e-02   -7.5148089396349663e-02    2.5436310794753897e-01    3.0361177614476814e-01    1.3497999999999999e-01    1.0216594000000000e-01    3.8999999999999999e+00    4.3713311851835090e+00    4.9072840075298130e+00
        24         111   -1.1902314684416369e-01   -1.4823148199436779e-02   -9.2801385161688987e-01    9.4541818493196161e-01    1.3497999999999999e-01    6.9999999999999996e-01   -1.1000000000000001e+00   -2.5090774008387882e+01    2.5574295485508351e+01
        25         111   -1.1953105898027912e-01   -2.3485176292982543e-01    2.3376475303577163e-01    3.7723810090454696e-01    1.3497999999999999e-01   -3.8662879999999999e-01   -2.3873355500000000e+00    3.1366128114356919e+00    4.9504787575407807e+00
        26         111    1.6873284609677430e-01   -2.1482279830145928e-02   -3.9395270738330862e-01    4.4983396687362015e-01    1.3497999999999999e-01   -2.9999999999999999e-01    5.4927066000000000e+00   -1.9837285286610318e+00    2.5052103455445933e+00
        27         111    3.0745381092515528e-01   -4.4146691843822161e-01    1.1490714711427277e+00    1.2759332788676112e+00    1.3497999999999999e-01    2.2484671199999999e+00   -2.6477387299999999e+00    1.5374828348712002e+00    1.7019851549069347e+00
        28         111    3.8497909347425663e-01   -3.8382093266374873e-01   -5.3120725378864708e-01    7.7196383182167705e-01    1.3497999999999999e-01    2.9599672199999998e+00   -1.4887246599999999e+00   -4.4300905082129276e+00    5.7932686376395734e+00
        29         111    6.8146119138179292e-02   -1.3579189418154672e-01    9.4539227436156192e-01    9.6698990941040019e-01    1.3497999999999999e-01    5.0000000000000000e-01   -2.8466803899999999e+00    9.9781569372176282e+00    1.0584163446571688e+01
        30         111    1.2056190337370956e-01    5.2180467215083730e-02    2.9121189447904600e-01    3.4681687039409015e-01    1.3497999999999999e-01   -5.1210471000000002e-01   -1.3119331999999999e+00    5.7554586965924157e+00    7.3109125655475644e+00
        31         111   -4.1464314185147572e-01    5.5392361608732699e-01    5.7439439271686332e-01    9.0934527344034610e-01    1.3497999999999999e-01    9.0377381000000001e-01    1.8258303000000000e+00    1.8225514281703588e+00    3.1148951491062764e+00
        32         111    1.8264922860264771e-01    7.5912701094165962e-03    1.2916364831714761e-01    2.6138327516811816e-01    1.3497999999999999e-01    2.6577126899999999e+00    1.1011567000000000e-01    4.2852815102236059e+00    5.8855636608794155e+00
