    0.60000E+00   -0.13000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.60000E+00   -0.12000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.60000E+00   -0.11000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.60000E+00   -0.10000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.60000E+00   -0.90000E+01    0.00000E+00    0.31418E-09    0.19733E-10
    0.60000E+00   -0.80000E+01    0.00000E+00    0.31418E-09    0.19733E-10
    0.60000E+00   -0.70000E+01    0.00000E+00    0.31418E-09    0.19733E-10
    0.60000E+00   -0.60000E+01    0.00000E+00    0.31418E-09    0.19733E-10
    0.60000E+00   -0.50000E+01    0.00000E+00    0.31418E-09    0.19733E-10
    0.60000E+00   -0.40000E+01    0.00000E+00    0.31418E-09    0.19733E-10
    0.60000E+00   -0.30000E+01    0.00000E+00    0.31418E-09    0.19733E-10
    0.60000E+00   -0.20000E+01    0.00000E+00    0.31418E-09    0.19733E-10
    0.60000E+00   -0.10000E+01    0.00000E+00    0.31418E-09    0.19733E-10
    0.60000E+00    0.00000E+00    0.00000E+00    0.31418E-09    0.19733E-10
    0.60000E+00    0.10000E+01    0.00000E+00    0.31418E-09    0.19733E-10
    0.60000E+00    0.20000E+01    0.00000E+00    0.31418E-09    0.19733E-10
    0.60000E+00    0.30000E+01    0.00000E+00    0.31418E-09    0.19733E-10
    0.60000E+00    0.40000E+01    0.00000E+00    0.31418E-09    0.19733E-10
    0.60000E+00    0.50000E+01    0.00000E+00    0.31418E-09    0.19733E-10
    0.60000E+00    0.60000E+01    0.00000E+00    0.31418E-09    0.19733E-10
    0.60000E+00    0.70000E+01    0.00000E+00    0.31418E-09    0.19733E-10
    0.60000E+00    0.80000E+01    0.00000E+00    0.31418E-09    0.19733E-10
    0.60000E+00    0.90000E+01    0.00000E+00    0.31418E-09    0.19733E-10
    0.60000E+00    0.10000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.60000E+00    0.11000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.60000E+00    0.12000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.60000E+00    0.13000E+02    0.00000E+00    0.31418E-09    0.19733E-10
    0.62000E+00   -0.13000E+02    0.00000E+00    0.13783E-13    0.86569E-15
    0.62000E+00   -0.12000E+02    0.00000E+00    0.30832E-09    0.19365E-10
    0.62000E+00   -0.11000E+02    0.00000E+00    0.30834E-09    0.19366E-10
    0.62000E+00   -0.10000E+02    0.00000E+00    0.30834E-09    0.19366E-10
    0.62000E+00   -0.90000E+01    0.00000E+00    0.30834E-09    0.19366E-10
    0.62000E+00   -0.80000E+01    0.00000E+00    0.30834E-09    0.19366E-10
    0.62000E+00   -0.70000E+01    0.00000E+00    0.30834E-09    0.19366E-10
    0.62000E+00   -0.60000E+01    0.00000E+00    0.30834E-09    0.19366E-10
    0.62000E+00   -0.50000E+01    0.00000E+00    0.30834E-09    0.19366E-10
    0.62000E+00   -0.40000E+01    0.00000E+00    0.30834E-09    0.19366E-10
    0.62000E+00   -0.30000E+01    0.00000E+00    0.30834E-09    0.19366E-10
    0.62000E+00   -0.20000E+01    0.00000E+00    0.30834E-09    0.19366E-10
    0.62000E+00   -0.10000E+01    0.00000E+00    0.30834E-09    0.19366E-10
    0.62000E+00    0.00000E+00    0.00000E+00    0.30834E-09    0.19366E-10
    0.62000E+00    0.10000E+01    0.00000E+00    0.30834E-09    0.19366E-10
    0.62000E+00    0.20000E+01    0.00000E+00    0.30834E-09    0.19366E-10
    0.62000E+00    0.30000E+01    0.00000E+00    0.30834E-09    0.19366E-10
    0.62000E+00    0.40000E+01    0.00000E+00    0.30834E-09    0.19366E-10
    0.62000E+00    0.50000E+01    0.00000E+00    0.30834E-09    0.19366E-10
    0.62000E+00    0.60000E+01    0.00000E+00    0.30834E-09    0.19366E-10
    0.62000E+00    0.70000E+01    0.00000E+00    0.30834E-09    0.19366E-10
    0.62000E+00    0.80000E+01    0.00000E+00    0.30834E-09    0.19366E-10
    0.62000E+00    0.90000E+01    0.00000E+00    0.30834E-09    0.19366E-10
    0.62000E+00    0.10000E+02    0.00000E+00    0.30834E-09    0.19366E-10
    0.62000E+00    0.11000E+02    0.00000E+00    0.30834E-09    0.19366E-10
    0.62000E+00    0.12000E+02    0.00000E+00    0.30832E-09    0.19365E-10
    0.62000E+00    0.13000E+02    0.00000E+00    0.13783E-13    0.86569E-15
    0.64000E+00   -0.13000E+02    0.00000E+00    0.31418E-29    0.19733E-30
    0.64000E+00   -0.12000E+02    0.00000E+00    0.30276E-09    0.19016E-10
    0.64000E+00   -0.11000E+02    0.00000E+00    0.30279E-09    0.19018E-10
    0.64000E+00   -0.10000E+02    0.00000E+00    0.30279E-09    0.19018E-10
    0.64000E+00   -0.90000E+01    0.00000E+00    0.30279E-09    0.19018E-10
    0.64000E+00   -0.80000E+01    0.00000E+00    0.30279E-09    0.19018E-10
    0.64000E+00   -0.70000E+01    0.00000E+00    0.30279E-09    0.19018E-10
    0.64000E+00   -0.60000E+01    0.00000E+00    0.30279E-09    0.19018E-10
    0.64000E+00   -0.50000E+01    0.00000E+00    0.30279E-09    0.19018E-10
    0.64000E+00   -0.40000E+01    0.00000E+00    0.30279E-09    0.19018E-10
    0.64000E+00   -0.30000E+01    0.00000E+00    0.30279E-09    0.19018E-10
    0.64000E+00   -0.20000E+01    0.00000E+00    0.30279E-09    0.19018E-10
    0.64000E+00   -0.10000E+01    0.00000E+00    0.30279E-09    0.19018E-10
    0.64000E+00    0.00000E+00    0.00000E+00    0.30279E-09    0.19018E-10
    0.64000E+00    0.10000E+01    0.00000E+00    0.30279E-09    0.19018E-10
    0.64000E+00    0.20000E+01    0.00000E+00    0.30279E-09    0.19018E-10
    0.64000E+00    0.30000E+01    0.00000E+00    0.30279E-09    0.19018E-10
