          0.63000000          1.24551316          0.13393049          0.10000000          0.00816070          1.24149226         -0.13368164
          0.63000000          1.23843342          0.12391045         -0.10000000          0.01295305          1.23438946         -0.12323156
          0.59666176          3.79628173          0.01511413         -0.18259638         -0.00111826          3.79188786          0.01507270
          0.63000000          3.92098041          0.19109937          0.10000000         -0.02570863          3.91970501          0.18936218
          0.62999706          3.86072859          0.17739011         -0.10955783         -0.01455321          3.85917378          0.17679212
          0.73000000          1.24995463          0.28091087          0.10000000          0.01590455          1.24594807         -0.28046027
          0.73000000          1.23520751          0.26521043         -0.10000000          0.02519588          1.23115295         -0.26401087
          0.73000000          3.90888106          0.34536428          0.10000000         -0.04213199          3.90760172          0.34278475
          0.73000000          3.88361289          0.45623319         -0.10000000         -0.03647361          3.88232521          0.45477291
          0.83000000          1.25497484          0.31677677          0.10000000          0.01845090          1.25098435         -0.31623897
          0.83000000          1.23888167          0.29618553         -0.10000000          0.02295838          1.23483918         -0.29529439
          0.83000000          3.89254691          0.31785760          0.10000000         -0.02674028          3.89126219          0.31673082
          0.83000000          3.87418319          0.40804355         -0.10000000         -0.02541349          3.87289238          0.40725139
          0.93000000          1.26336540          0.34975638          0.10000000          0.02371078          1.25940150         -0.34895175
          0.93000000          1.24596194          0.33217196         -0.10000000          0.02085552          1.24194249         -0.33151660
          0.93000000          3.87703728          0.32410929          0.10000000         -0.01369818          3.87574742          0.32381969
          0.93000000          3.86234576          0.37996930         -0.10000000         -0.01823160          3.86105100          0.37953166
          1.03000000          1.27457144          0.36731661          0.10000000          0.02906026          1.27064249         -0.36616525
          1.03000000          1.25637816          0.35696984         -0.10000000          0.01751705          1.25239214         -0.35653979
          1.03000000          3.86044464          0.34119670          0.10000000         -0.00209135          3.85914923          0.34119029
          1.03000000          3.84778891          0.37723759         -0.10000000         -0.01464752          3.84648925          0.37695312
          1.13000000          1.29205835          0.37017969          0.10000000          0.03417322          1.28818275         -0.36859896
          1.13000000          1.27290720          0.36680137         -0.10000000          0.01291264          1.26897310         -0.36657401
          1.13000000          3.84015686          0.35271988          0.10000000          0.00949189          3.83885461          0.35259214
          1.13000000          3.82859962          0.37534839         -0.10000000         -0.01237809          3.82729344          0.37514424
          1.23000000          1.32075954          0.36452042          0.10000000          0.03869947          1.31696839         -0.36246032
          1.23000000          1.30014228          0.36569058         -0.10000000          0.00780162          1.29629085         -0.36560736
          1.27240280          3.79733410          0.35692315          0.10000000          0.02371582          3.79601715          0.35613438
          1.25741044          3.79190464          0.36944062         -0.10000000         -0.01098299          3.79058581          0.36927733
          1.22240280          3.81500863          0.35734179          0.10000000          0.01909446          3.81369779          0.35683127
          1.20741044          3.80943879          0.37327852         -0.10000000         -0.01130275          3.80812604          0.37310735
          1.33663149          1.37246220          0.34585292          0.10837740          0.04510964          1.36817646         -0.34289848
          1.33000000          1.34516329          0.35164407         -0.10000000          0.00264092          1.34144112         -0.35163415
          1.37438582          1.41649070          0.33248708          0.18062900          0.06397659          1.40492672         -0.32627390
          1.33000000          3.75867161          0.34340205          0.10000000          0.02902705          3.75734112          0.34217305
          1.33000000          3.75197050          0.35441594         -0.10000000         -0.01052644          3.75063763          0.35425959
          1.39397607          1.39120712          0.33834474          0.04729567          0.03363551          1.39040295         -0.33666870
          1.40113991          1.38834097          0.33553910         -0.10000000         -0.00051958          1.38473486         -0.33553870
          1.42838564          1.44005643          0.31815922          0.10837740          0.04859842          1.43597244         -0.31442564
          1.45113991          1.43288148          0.31662769         -0.10000000         -0.00191987          1.42938775         -0.31662187
          1.43000000          3.67423997          0.31049307          0.10000000          0.03771846          3.67287889          0.30819355
          1.43000000          3.67559986          0.32189642         -0.10000000         -0.00899674          3.67423929          0.32177066
          1.53780609          1.55117162          0.27492109          0.10684325          0.05091667          1.54748762         -0.27016495
          1.53000000          1.51818580          0.28232174         -0.10000000         -0.00353498          1.51488881         -0.28229961
          1.57634348          1.61361743          0.25862925          0.17807208          0.07056303          1.60376168         -0.24881710
          1.54083220          3.56138901          0.26973138          0.10000000          0.04385880          3.55998478          0.26614173
          1.54371426          3.56354918          0.27841442         -0.10000000         -0.00677930          3.56214581          0.27833187
          1.49083220          3.61293911          0.28682994          0.10000000          0.04236756          3.61155493          0.28368363
          1.49371426          3.61557064          0.29742339         -0.10000000         -0.00761843          3.61418747          0.29732580
          1.58799590          1.59141433          0.26016290          0.04473875          0.03561549          1.59078534         -0.25771354
          1.59279726          1.58865151          0.25796846         -0.10000000         -0.00476569          1.58550106         -0.25792444
          1.62479754          1.64477818          0.24632563          0.10684325          0.05176181          1.64130429         -0.24082573
          1.64279726          1.64368838          0.24204488         -0.10000000         -0.00505952          1.64064362         -0.24199199
          1.63000000          3.46691032          0.24275067          0.10000000          0.04639843          3.46546782          0.23827520
          1.63000000          3.46934141          0.24811194         -0.10000000         -0.00541253          3.46789992          0.24805289
          1.72333291          1.75166586          0.21756076          0.10000000          0.05015915          1.74880910         -0.21169965
          1.73901899          1.75650569          0.21135508         -0.11892831         -0.01133315          1.75247491         -0.21105101
          1.77333291          1.81230190          0.20192941          0.10000000          0.05039149          1.80954087         -0.19554075
          1.77836498          1.80354960          0.19893043         -0.06488052          0.00415554          1.80238222         -0.19888703
