225   0.09105890088888895   0.020689246073499146   -0.020841416345431196   0.04497575407685872   -0.038954539438487264   -0.019405831177702993   -0.04063035747690478   -0.060042806438311246   0.030784627178806426   0.01757650139013893   0.03430755721336556   0.08035822808583891   0.05323334272285586   0.07685861921867856   0.23548912055828   0.18848427601758946   0.0829306777167841   0.15063152301978391   0.111360684388379   0.15780665124725335   0   0.0   -0.030224976719316978   0.025066309446204187   -0.01853626777606246   -0.022758394358473707   0.006345555875374299   0.03208637478733001   0.014874148347190648   0.07723257549270166   0.04110555565446337   0.0   0.1637478453352393   -0.2039469857143445   0.21958331005981033   0.16021863297255584   0.08510261908841223   0.1384336296307653   0.05758699348223336   -0.1691504353091192   0.13775077009296258
307   0.21034058957654733   -0.01562606119413886   0.07209442421276478   0.016413919295192404   0.043952054655405894   -0.02076934667921674   0.05216140665558252   0.008783199031135691   -0.028448748900728182   0.016006781300992725   0.041373365602258905   0.27047089050418444   0.2450363323397506   0.25409449971818393   0.12744446097140916   0.11216211810008042   0.004920978752477326   0.041002862668061475   0.1595731237939651   0.07298671016994696   0   0.0   0.009090380073303162   -0.019190896349533665   -0.018970314772284745   -0.07365009756709011   0.07724089686614892   -0.057011475505043284   0.06753070187387486   0.045261578040121   0.023834882604943562   0.0   -0.03495164053270706   -0.14463770259162156   -0.11096013714627953   0.20297360855493288   -0.21051108930644458   0.20833411841172958   -0.2525765390621942   0.26045661731421044   -0.2437928503953991
235   0.3521650425531913   0.04248837624710359   0.1143945341978947   -0.0032664265336210573   0.007053689414816705   0.0037487539531593185   -0.05455360362542673   -0.006317484560773456   0.01886882399095687   0.07328369877608625   0.03844673877853265   0.3398076455703309   0.16010761357260775   0.058731878669363656   0.2274746880663261   0.17642673581531285   0.05230001742037764   0.15575111931181224   0.1488789700046872   0.30805305473468547   0   0.0   -0.046313676896220686   0.014489475800858496   -0.05107646145587495   -0.053478658088355335   0.11675586586955117   0.027982583018746485   0.008305376925880615   0.07813133462204204   -0.015447852490644771   0.0   0.027111016923472706   -0.17736099642950934   0.2353824586176839   0.1733946290498786   0.27933061808594023   0.2549499082996621   0.16098574834656007   -0.07639473085829718   -0.05864130973250497
190   0.48617539473684246   -0.016105300723729506   0.1100255253318321   -0.039867114831220914   -0.03578492145463959   0.05318748454828796   -0.044788152068722574   -0.016144952125816354   0.019019654665132314   -0.011338258870797278   0.04234888055472675   0.33849695257723833   0.17165308818115158   0.03489575590014502   0.21607451859037496   0.21391535434798975   0.057293785401474125   0.21207167763596146   0.14976010962958494   0.07262219654059901   0   0.0   -0.011026070942243072   0.046730316341182285   -0.05925942372483689   -0.08384270738309432   0.05104517406653064   0.019378492111165557   0.019022067389052898   -0.05798007928212029   0.022374831230807714   0.0   0.06850159153788597   -0.2741743932170991   0.20996088538899585   -0.1480523689142377   -0.20954438385791613   -0.1925614367708578   0.12961183282599034   -0.09325122602462804   0.07265050480432261
122   0.6371733852459016   0.0049360576578145405   0.2033029976763826   0.04508796142496073   0.09896380626902536   0.06767964512028142   0.0795647626761299   -0.007776204064822106   0.01592782396767686   -0.021157364395634808   0.04124654681888897   0.47231919053818533   0.2484179501806512   0.3124156329940278   0.1721419059124466   0.025146911896376783   0.08926486600970888   0.1583359360373332   0.15598369306147844   0.14684053018630308   0   0.0   -0.131574751882333   0.04588450748461978   0.05502459902662005   0.04073339035106653   0.028685537691560136   0.08653524383510616   0.02689114172647024   0.058941350596962275   -0.10295418508052706   0.0   0.04994866771564393   0.0444341371023252   0.13055260560535584   0.14778239971408497   0.2416198298025685   0.16985683606732407   -0.1398849777484196   -0.24287525398282026   -0.2971191722347733
61   0.7587521967213117   -0.05017379910951331   0.16606978493023675   0.008302574809579907   -0.17758756094387085   0.04124344879115674   -0.1367113752932815   0.16521700132161404   -0.02638198467043099   0.003629809119793566   0.040947821856368936   0.4164188370189273   0.03859846467834645   0.17062643057032673   0.15801925318472917   0.13955568771060178   0.3370662230975077   0.13697883675120254   0.2653103365413619   0.04091602324742872   0   0.0   0.09533442804472309   0.013447782415923598   0.08454120595059934   -0.03061143594285859   0.052320855597321546   0.1373691995991177   -0.023540556498972565   0.10134577823571622   0.04553155677887299   0.0   0.02763367222116096   -0.4543960090430652   0.39843000809093065   0.28627321013151036   -0.30376844287458427   0.08614480480960725   0.16314298148738396   0.04562815626881852   0.320624711843168
41   0.9020301219512196   -0.10620787470635662   0.28012101835915515   0.005507049926637596   0.09074078430669773   -0.10068730732247766   0.06163664337269781   0.09888218112210556   -0.03126637019633204   0.21933885747286497   0.039822666188994535   0.5739561217902398   0.260397387090306   0.2627313706977224   0.0793973979244614   0.06277438809515533   0.05112531231521157   0.23411673048797818   0.033326819246969314   0.44255626477366067   0   0.0   -0.24444830751500743   0.08499070022778529   0.07482724469029313   -0.06685336257288516   0.037769376080303965   -0.021607263329267185   0.02325551925521437   -0.04441717569699218   0.06677822334152178   0.0   0.028805363806538573   -0.21979622539552804   -0.04268888411471683   -0.20330970179211882   -0.4272864579820648   -0.29457436896315026   -0.056975952847613004   -0.24053103929290057   0.3650563433501314
21   1.0561484285714287   -0.08095450525127695   0.2308048472617957   -0.1717952358325233   0.24325164004495167   -0.2604696977759959   0.16405322785984489   -0.21087483729693882   0.16658408934856317   0.12621666365731882   0.04150970186832404   0.555471064927301   0.5304949873991923   0.44470778172971925   0.34911803397046187   0.256143173342478   0.7520930383654215   0.2989746803420211   0.25224193829378777   0.4898934165779222   0   0.0   0.07606547864442441   0.2989681010720906   0.20819014159486612   0.08982496800932474   -0.12601215154434686   0.053879391885027994   -0.17200536768218788   0.09956839917258606   -0.3054903404950531   0.0   0.2801980220999925   -0.04541193314104305   0.14100443705282678   0.0800134226334551   -0.31305903941582086   0.11621593719524508   0.20673102609845276   0.019440295941630235   -0.05209661726644312
20   1.1814405000000003   -0.17149593747428934   0.19639552412764202   0.13530409387149828   0.17970443195841615   0.07579729034532422   -0.09531850706117938   0.09073591886876921   -0.2531370367969435   0.01376867080397769   0.041425894374769866   0.4356245027342506   0.4409044875399556   0.2297393865318029   0.044535232902768666   0.2357653966428599   0.5175426215944636   0.327039209376033   0.3063682657964883   0.3731559470981683   0   0.0   -0.04819472707722195   -0.1080956968352417   0.08924843606536254   0.13734971474772564   -0.09382751941983536   -0.15874232389659493   -0.013813264499370433   0.003206849284280994   -0.19884655977668353   0.0   -0.1430430288652981   0.2039089438880241   -0.3980459863677345   -0.5182172927362254   0.08334342421325791   -0.004214933077757833   -0.34187639297323563   -0.02395213260975614   -0.2798165017065882
9   1.3449733333333331   0.03351739446969917   0.5396037845241357   -0.11278621044058468   0.14597790286767623   0.2487344113312072   0.007488360405661229   0.25299219431096265   -0.1834609206055221   0.08443554567984828   0.04341341190615815   0.7394778804299779   0.13025301451974056   0.3235780702711739   0.07040786582257029   0.3307898951740741   0.17200741890687876   0.18979370795630152   0.5271678055301502   0.31998866723901825   0   0.0   0.04839818210497165   0.1178494332354747   0.33130084967677526   0.22749461990882666   0.25857139250453287   -0.08329055378432816   0.08348700382882077   0.12238690410333349   0.25305778688246805   0.0   0.07749053375766893   0.3850606449413531   -0.01322434965320331   0.39745934913320935   0.3518561262765031   0.32518525934064646   0.2770904913396867   0.054608886205677554   -0.24790159097267858
