      0.00000000E+00      0.96444467E-01     -0.26314146E+00      0.28025874E+00     -0.46738652E-12      0.27931867E-13      0.46822040E-12      0.28944061E+00      0.32148180E+00      0.43258111E+00      0.28944061E+00      0.32148180E+00      0.43258111E+00     -0.34989155E+00      0.29221880E+00      0.45586832E+00     -0.51820326E+00      0.37431063E+00      0.63925196E+00     -0.95968058E-01     -0.38553784E+00      0.39730252E+00     -0.15400277E+00     -0.68333913E+00      0.70047785E+00      0.35617406E+00      0.51587751E-01      0.35989062E+00      0.70175078E+00      0.98597914E-01      0.70864357E+00     -0.13697545E+00      0.27787407E+00      0.30980037E+00     -0.30530615E+00      0.58976410E+00      0.66410356E+00     -0.17659307E+00     -0.18601241E+00      0.25648729E+00     -0.41137708E+00     -0.44314202E+00      0.60465358E+00      0.18756522E+00     -0.83737859E-01      0.20540871E+00      0.49654939E+00     -0.21042225E+00      0.53929475E+00      0.12673585E-01      0.15413140E+00      0.15465157E+00      0.24815691E-01      0.47352984E+00      0.47417963E+00
      0.00000000E+00      0.96444468E-01     -0.26314146E+00      0.28025874E+00     -0.46979007E-12      0.28378943E-13      0.47064645E-12      0.28944061E+00      0.32148180E+00      0.43258111E+00      0.28944061E+00      0.32148180E+00      0.43258111E+00     -0.34989156E+00      0.29221880E+00      0.45586833E+00     -0.51820326E+00      0.37431064E+00      0.63925196E+00     -0.95968058E-01     -0.38553784E+00      0.39730252E+00     -0.15400277E+00     -0.68333913E+00      0.70047785E+00      0.35617406E+00      0.51587751E-01      0.35989062E+00      0.70175078E+00      0.98597914E-01      0.70864357E+00     -0.13697545E+00      0.27787407E+00      0.30980037E+00     -0.30530615E+00      0.58976410E+00      0.66410356E+00     -0.17659307E+00     -0.18601241E+00      0.25648729E+00     -0.41137708E+00     -0.44314202E+00      0.60465358E+00      0.18756522E+00     -0.83737860E-01      0.20540871E+00      0.49654940E+00     -0.21042225E+00      0.53929475E+00      0.12673585E-01      0.15413140E+00      0.15465157E+00      0.24815687E-01      0.47352984E+00      0.47417964E+00
      0.20000000E-01      0.96389467E-01     -0.26307296E+00      0.28017550E+00      0.45885198E-05     -0.91724233E-05      0.10256113E-04      0.28963544E+00      0.32156413E+00      0.43277267E+00      0.28963544E+00      0.32156413E+00      0.43277267E+00     -0.34988009E+00      0.29226202E+00      0.45588722E+00     -0.51809126E+00      0.37428981E+00      0.63914898E+00     -0.95975080E-01     -0.38549248E+00      0.39726020E+00     -0.15398137E+00     -0.68313198E+00      0.70027106E+00      0.35613561E+00      0.51561920E-01      0.35984887E+00      0.70149901E+00      0.98535944E-01      0.70838563E+00     -0.13690919E+00      0.27780656E+00      0.30971053E+00     -0.30516698E+00      0.58951829E+00      0.66382128E+00     -0.17653868E+00     -0.18589904E+00      0.25636763E+00     -0.41115217E+00     -0.44293829E+00      0.60435126E+00      0.18743671E+00     -0.83689663E-01      0.20527172E+00      0.49628556E+00     -0.21022823E+00      0.53897613E+00      0.12660213E-01      0.15398252E+00      0.15450210E+00      0.24668120E-01      0.47320916E+00      0.47385169E+00
      0.40000000E-01      0.96326647E-01     -0.26297633E+00      0.28006316E+00      0.53858450E-05     -0.13350841E-04      0.14396260E-04      0.28979457E+00      0.32160987E+00      0.43291316E+00      0.28979457E+00      0.32160987E+00      0.43291316E+00     -0.34984402E+00      0.29229337E+00      0.45587965E+00     -0.51794367E+00      0.37426578E+00      0.63901527E+00     -0.95995176E-01     -0.38540679E+00      0.39718191E+00     -0.15399492E+00     -0.68288378E+00      0.70003192E+00      0.35606975E+00      0.51540806E-01      0.35978066E+00      0.70122625E+00      0.98430654E-01      0.70810088E+00     -0.13682060E+00      0.27771590E+00      0.30959005E+00     -0.30494948E+00      0.58928222E+00      0.66351166E+00     -0.17646758E+00     -0.18573558E+00      0.25620014E+00     -0.41098348E+00     -0.44263879E+00      0.60401699E+00      0.18727123E+00     -0.83656667E-01      0.20510717E+00      0.49593500E+00     -0.21015819E+00      0.53862602E+00      0.12668008E-01      0.15383545E+00      0.15435616E+00      0.24713275E-01      0.47284944E+00      0.47349481E+00
      0.60000000E-01      0.96257812E-01     -0.26286975E+00      0.27993941E+00      0.56773668E-05     -0.15538915E-04      0.16543590E-04      0.28994349E+00      0.32164594E+00      0.43303965E+00      0.28994349E+00      0.32164594E+00      0.43303965E+00     -0.34980691E+00      0.29231260E+00      0.45586350E+00     -0.51780256E+00      0.37423597E+00      0.63888344E+00     -0.96012247E-01     -0.38531638E+00      0.39709831E+00     -0.15400400E+00     -0.68264574E+00      0.69980172E+00      0.35601769E+00      0.51520957E-01      0.35972629E+00      0.70097451E+00      0.98319248E-01      0.70783609E+00     -0.13674596E+00      0.27762371E+00      0.30947436E+00     -0.30473004E+00      0.58907005E+00      0.66322238E+00     -0.17642187E+00     -0.18558723E+00      0.25606112E+00     -0.41085285E+00     -0.44234176E+00      0.60371044E+00      0.18712485E+00     -0.83617050E-01      0.20495737E+00      0.49559604E+00     -0.21013406E+00      0.53830452E+00      0.12673185E-01      0.15369848E+00      0.15422008E+00      0.24812147E-01      0.47251944E+00      0.47317044E+00
      0.80000000E-01      0.96182188E-01     -0.26274876E+00      0.27979980E+00      0.52346219E-05     -0.22450661E-04      0.23052841E-04      0.29005428E+00      0.32165992E+00      0.43312422E+00      0.29005428E+00      0.32165992E+00      0.43312422E+00     -0.34975456E+00      0.29231841E+00      0.45582705E+00     -0.51765582E+00      0.37420192E+00      0.63874457E+00     -0.96036100E-01     -0.38521342E+00      0.39700417E+00     -0.15402137E+00     -0.68242110E+00      0.69958641E+00      0.35596876E+00      0.51520187E-01      0.35967776E+00      0.70075497E+00      0.98212827E-01      0.70760390E+00     -0.13667081E+00      0.27753930E+00      0.30936544E+00     -0.30451968E+00      0.58890308E+00      0.66297743E+00     -0.17638635E+00     -0.18545118E+00      0.25593805E+00     -0.41076849E+00     -0.44206751E+00      0.60345210E+00      0.18701038E+00     -0.83586499E-01      0.20484039E+00      0.49529075E+00     -0.21015920E+00      0.53803328E+00      0.12682599E-01      0.15358651E+00      0.15410926E+00      0.24961559E-01      0.47223193E+00      0.47289118E+00
      0.10000000E+00      0.96101143E-01     -0.26261341E+00      0.27964484E+00      0.47196688E-05     -0.32441561E-04      0.32783077E-04      0.29014048E+00      0.32164267E+00      0.43316914E+00      0.29014048E+00      0.32164267E+00      0.43316914E+00     -0.34968444E+00      0.29229704E+00      0.45575955E+00     -0.51749613E+00      0.37414463E+00      0.63858159E+00     -0.96056648E-01     -0.38508901E+00      0.39688843E+00     -0.15402644E+00     -0.68218971E+00      0.69936182E+00      0.35591257E+00      0.51511279E-01      0.35962087E+00      0.70053084E+00      0.98119741E-01      0.70736903E+00     -0.13660054E+00      0.27743885E+00      0.30924428E+00     -0.30434212E+00      0.58871866E+00      0.66273206E+00     -0.17635028E+00     -0.18530611E+00      0.25580808E+00     -0.41064904E+00     -0.44182796E+00      0.60319530E+00      0.18689768E+00     -0.83546256E-01      0.20472108E+00      0.49501394E+00     -0.21012362E+00      0.53776457E+00      0.12677926E-01      0.15348588E+00      0.15400859E+00      0.25025905E-01      0.47195133E+00      0.47261438E+00
      0.12000000E+00      0.96013516E-01     -0.26247460E+00      0.27948437E+00      0.49569530E-05     -0.50340633E-04      0.50584095E-04      0.29020905E+00      0.32161767E+00      0.43319651E+00      0.29020905E+00      0.32161767E+00      0.43319651E+00     -0.34959566E+00      0.29226054E+00      0.45566803E+00     -0.51732097E+00      0.37407807E+00      0.63840065E+00     -0.96085474E-01     -0.38494679E+00      0.39675742E+00     -0.15403751E+00     -0.68194675E+00      0.69912726E+00      0.35584990E+00      0.51516937E-01      0.35955966E+00      0.70029704E+00      0.98020631E-01      0.70712374E+00     -0.13652277E+00      0.27731377E+00      0.30909771E+00     -0.30414776E+00      0.58852381E+00      0.66246972E+00     -0.17632547E+00     -0.18514759E+00      0.25567616E+00     -0.41052419E+00     -0.44156500E+00      0.60291771E+00      0.18679310E+00     -0.83495464E-01      0.20460488E+00      0.49470565E+00     -0.21008149E+00      0.53746434E+00      0.12663127E-01      0.15337262E+00      0.15389449E+00      0.25089132E-01      0.47162697E+00      0.47229383E+00
      0.14000000E+00      0.95926804E-01     -0.26231232E+00      0.27930217E+00      0.11321978E-04     -0.65351034E-04      0.66324542E-04      0.29023547E+00      0.32156118E+00      0.43317227E+00      0.29023547E+00      0.32156118E+00      0.43317227E+00     -0.34949469E+00      0.29220697E+00      0.45555620E+00     -0.51713234E+00      0.37399871E+00      0.63820130E+00     -0.96098433E-01     -0.38476823E+00      0.39658732E+00     -0.15404201E+00     -0.68167823E+00      0.69886633E+00      0.35576048E+00      0.51517768E-01      0.35947128E+00      0.70004757E+00      0.97903457E-01      0.70686044E+00     -0.13644553E+00      0.27716725E+00      0.30893214E+00     -0.30392792E+00      0.58833217E+00      0.66219856E+00     -0.17627603E+00     -0.18496572E+00      0.25551038E+00     -0.41042305E+00     -0.44127053E+00      0.60263319E+00      0.18667203E+00     -0.83444543E-01      0.20447356E+00      0.49437959E+00     -0.21009061E+00      0.53716780E+00      0.12655725E-01      0.15324989E+00      0.15377157E+00      0.25220651E-01      0.47131231E+00      0.47198662E+00
      0.16000000E+00      0.95832442E-01     -0.26213264E+00      0.27910102E+00      0.15654698E-04     -0.86223127E-04      0.87632741E-04      0.29024842E+00      0.32147882E+00      0.43311982E+00      0.29024842E+00      0.32147882E+00      0.43311982E+00     -0.34937207E+00      0.29210950E+00      0.45539960E+00     -0.51692288E+00      0.37387173E+00      0.63795715E+00     -0.96114431E-01     -0.38457012E+00      0.39639899E+00     -0.15402527E+00     -0.68139248E+00      0.69858392E+00      0.35564714E+00      0.51525694E-01      0.35936024E+00      0.69976241E+00      0.97825211E-01      0.70656720E+00     -0.13636622E+00      0.27699212E+00      0.30873999E+00     -0.30374917E+00      0.58808216E+00      0.66189439E+00     -0.17620096E+00     -0.18477276E+00      0.25531892E+00     -0.41023479E+00     -0.44099867E+00      0.60230591E+00      0.18652891E+00     -0.83366681E-01      0.20431113E+00      0.49403728E+00     -0.20999202E+00      0.53681420E+00      0.12638646E-01      0.15310896E+00      0.15362971E+00      0.25242747E-01      0.47093174E+00      0.47160778E+00
      0.18000000E+00      0.95728824E-01     -0.26192347E+00      0.27886899E+00      0.18982016E-04     -0.10100165E-03      0.10276989E-03      0.29023663E+00      0.32136250E+00      0.43302559E+00      0.29023663E+00      0.32136250E+00      0.43302559E+00     -0.34921682E+00      0.29199680E+00      0.45520821E+00     -0.51667561E+00      0.37373444E+00      0.63767634E+00     -0.96135658E-01     -0.38433676E+00      0.39617775E+00     -0.15402118E+00     -0.68107044E+00      0.69826891E+00      0.35549030E+00      0.51530917E-01      0.35920577E+00      0.69944026E+00      0.97722490E-01      0.70623393E+00     -0.13625645E+00      0.27679323E+00      0.30851306E+00     -0.30352760E+00      0.58781403E+00      0.66155449E+00     -0.17611938E+00     -0.18454913E+00      0.25510080E+00     -0.41004618E+00     -0.44067514E+00      0.60194057E+00      0.18635924E+00     -0.83277418E-01      0.20411981E+00      0.49364067E+00     -0.20991805E+00      0.53642026E+00      0.12620826E-01      0.15293868E+00      0.15345855E+00      0.25319796E-01      0.47050692E+00      0.47118771E+00
      0.20000000E+00      0.95615148E-01     -0.26169581E+00      0.27861614E+00      0.19666646E-04     -0.11452129E-03      0.11619769E-03      0.29019666E+00      0.32124173E+00      0.43290918E+00      0.29019666E+00      0.32124173E+00      0.43290918E+00     -0.34903439E+00      0.29186587E+00      0.45498428E+00     -0.51640092E+00      0.37358314E+00      0.63736510E+00     -0.96152353E-01     -0.38407208E+00      0.39592504E+00     -0.15401363E+00     -0.68072114E+00      0.69792655E+00      0.35532503E+00      0.51535720E-01      0.35904291E+00      0.69909870E+00      0.97607021E-01      0.70587968E+00     -0.13614238E+00      0.27655487E+00      0.30824883E+00     -0.30328118E+00      0.58752413E+00      0.66118385E+00     -0.17602898E+00     -0.18430198E+00      0.25485961E+00     -0.40985658E+00     -0.44031254E+00      0.60154597E+00      0.18616711E+00     -0.83188077E-01      0.20390794E+00      0.49320317E+00     -0.20986904E+00      0.53599849E+00      0.12590074E-01      0.15276416E+00      0.15328209E+00      0.25447673E-01      0.47005816E+00      0.47074649E+00
      0.22000000E+00      0.95493882E-01     -0.26145404E+00      0.27834744E+00      0.17940391E-04     -0.13104829E-03      0.13227060E-03      0.29012015E+00      0.32110294E+00      0.43275489E+00      0.29012015E+00      0.32110294E+00      0.43275489E+00     -0.34884742E+00      0.29170860E+00      0.45473996E+00     -0.51613120E+00      0.37340809E+00      0.63704397E+00     -0.96167671E-01     -0.38378821E+00      0.39565340E+00     -0.15398958E+00     -0.68037958E+00      0.69758810E+00      0.35515404E+00      0.51560262E-01      0.35887721E+00      0.69877499E+00      0.97529882E-01      0.70554842E+00     -0.13604689E+00      0.27631545E+00      0.30799185E+00     -0.30309053E+00      0.58725096E+00      0.66085366E+00     -0.17593353E+00     -0.18406324E+00      0.25462106E+00     -0.40966390E+00     -0.44001654E+00      0.60119803E+00      0.18600902E+00     -0.83090230E-01      0.20372369E+00      0.49283840E+00     -0.20979312E+00      0.53563312E+00      0.12557214E-01      0.15261114E+00      0.15312689E+00      0.25523663E-01      0.46967162E+00      0.47036463E+00
