  1.4913E+03  1.4494E+03  1.2678E+03  9.4105E+02  5.9411E+02  3.3339E+02  1.7155E+02  8.0962E+01  3.4590E+01  1.3153E+01  4.3552E+00  1.2181E+00  2.7508E-01  4.6018E-02  4.5895E-03
  1.4914E+03  1.4493E+03  1.2677E+03  9.4114E+02  5.9411E+02  3.3322E+02  1.7133E+02  8.0785E+01  3.4477E+01  1.3092E+01  4.3270E+00  1.2068E+00  2.7148E-01  4.5146E-02  4.4644E-03
  1.4916E+03  1.4492E+03  1.2676E+03  9.4131E+02  5.9408E+02  3.3293E+02  1.7096E+02  8.0481E+01  3.4287E+01  1.2993E+01  4.2817E+00  1.1893E+00  2.6582E-01  4.3801E-02  4.2717E-03
  1.4924E+03  1.4490E+03  1.2674E+03  9.4151E+02  5.9402E+02  3.3253E+02  1.7046E+02  8.0087E+01  3.4049E+01  1.2873E+01  4.2302E+00  1.1700E+00  2.5991E-01  4.2402E-02  4.0737E-03
  1.4933E+03  1.4487E+03  1.2674E+03  9.4169E+02  5.9387E+02  3.3206E+02  1.6991E+02  7.9667E+01  3.3810E+01  1.2765E+01  4.1897E+00  1.1573E+00  2.5649E-01  4.1669E-02  3.9759E-03
  1.4936E+03  1.4491E+03  1.2674E+03  9.4184E+02  5.9362E+02  3.3156E+02  1.6940E+02  7.9316E+01  3.3643E+01  1.2715E+01  4.1855E+00  1.1621E+00  2.5950E-01  4.2580E-02  4.1161E-03
  1.4948E+03  1.4493E+03  1.2679E+03  9.4185E+02  5.9328E+02  3.3118E+02  1.6909E+02  7.9173E+01  3.3645E+01  1.2780E+01  4.2473E+00  1.1972E+00  2.7323E-01  4.6212E-02  4.6503E-03
  1.4951E+03  1.4502E+03  1.2687E+03  9.4178E+02  5.9291E+02  3.3107E+02  1.6917E+02  7.9392E+01  3.3920E+01  1.3018E+01  4.4012E+00  1.2727E+00  3.0109E-01  5.3447E-02  5.7360E-03
  1.4952E+03  1.4509E+03  1.2701E+03  9.4168E+02  5.9265E+02  3.3143E+02  1.6983E+02  8.0108E+01  3.4540E+01  1.3460E+01  4.6558E+00  1.3902E+00  3.4318E-01  6.4378E-02  7.4433E-03
  1.4946E+03  1.4517E+03  1.2719E+03  9.4166E+02  5.9264E+02  3.3236E+02  1.7111E+02  8.1326E+01  3.5479E+01  1.4066E+01  4.9816E+00  1.5327E+00  3.9241E-01  7.6964E-02  9.4326E-03
