OSC1997A
final_id_p_x
 3DHydro       1.1  (197,    79)+(197,    79)  eqsp  0.1000E+03         1
         1          90         0         0
         1         111    1.5376555125876906e-01   -1.1810810209749976e-01    1.1892816134601765e+00    1.2125195771819222e+00    1.3497999999999999e-01    1.9898073400000000e+00   -6.2390522999999998e-01    5.0830697852738576e+00    5.5263195297108929e+00
         2         111   -1.8543527707802704e-01   -2.5684450889821470e-01    8.4486918913731435e-01    9.1234800974721963e-01    1.3497999999999999e-01    1.1343699000000000e-01   -4.4796634800000001e+00    3.7786475644136002e+00    4.1152250747740196e+00
         3         111   -1.1468000157512909e-01    1.7537481601872545e-01    6.8395157078389335e-02    2.5846726440044776e-01    1.3497999999999999e-01    4.4325703000000000e-01   -2.9399383800000001e+00    3.3980681511019006e+00    5.0036901037067727e+00
         4         111   -7.3895687272659805e-01    1.8633509609973167e-01    1.0092752452783402e+00    1.2718624724867165e+00    1.3497999999999999e-01   -5.7340027000000005e-01   -2.8999999999999999e+00    3.9982607929635470e+00    4.8413830016380119e+00
         5         111    5.9581048693259830e-01    1.5830546617504695e-01    2.6499464567971582e+00    2.7240570077095616e+00    1.3497999999999999e-01    2.2690836800000000e+00   -1.4864302700000001e+00    1.2735671138010238e+01    1.3114656660986098e+01
         6         111    1.8203524282834893e-01    3.8499148498853281e-01   -6.8463787580667312e-01    8.1749855934694171e-01    1.3497999999999999e-01    1.1074342399999999e+00    6.3037609999999999e-01   -4.9537096242552723e+00    5.7571807907898211e+00
         7         111   -3.5162435867878061e-01   -1.2373298146419938e-01    1.4702419987138401e-01    4.2283005577430793e-01    1.3497999999999999e-01    3.4037485000000001e-01   -3.0197543999999998e-01   -1.0135207693110151e+00    3.0055345630893666e+00
         8         111    7.6912706639898243e-02    7.2845639143866811e-02    8.9137783263946641e-02    1.9335769027934688e-01    1.3497999999999999e-01    1.3000000000000000e+00   -4.1240933399999999e+00    1.1208319157672888e+00    3.3246299317973080e+00
         9         111   -2.6269045145596781e-01   -1.3922097085398122e-02    6.5110223914844800e-01    7.1509008124677431e-01    1.3497999999999999e-01   -1.1418977000000000e-01   -3.3165007599999998e+00    3.3094782667470999e+00    4.7018909816127588e+00
        10         111   -2.9802916620256584e-02    1.5092778915725763e-01   -2.4973255351100099e-01    3.2288288908224383e-01    1.3497999999999999e-01    1.3571794100000001e+00    9.7881134999999997e-01   -1.1380665415493973e+00    2.5255795156546164e+00
        11         111    3.3036841405066947e-01   -5.0614579954742767e-01    8.7426601378053292e-01    1.0713951290973664e+00    1.3497999999999999e-01    1.8415100600000001e+00   -4.2973808199999999e+00    1.1027514177883896e+01    1.1337033791244973e+01
        12         111   -6.1248702044956818e-02   -2.2817159607140181e-01   -5.4084270835026926e-01    6.0542886975400945e-01    1.3497999999999999e-01    9.0000000000000002e-01   -3.2999999999999998e+00   -3.7511640548681355e+00    5.2227358469900391e+00
        13         111    2.2038278724371735e-01   -1.6709753010030653e-01    1.3619315990146053e-01    3.3653875658366189e-01    1.3497999999999999e-01    1.1464388000000001e+00   -2.1658759000000001e+00    1.1250519764275779e+00    3.6474845687492081e+00
        14         111   -1.1240193931496700e+00   -5.1097934225771760e-03    4.0045120380494392e-01    1.2008440669771419e+00    1.3497999999999999e-01    1.0922115000000000e-01   -3.7443761100000001e+00    5.0285093880454823e-01    3.0743626052007298e+00
        15         111    4.1261600155023358e-02    1.8820513964602092e-01   -6.7714317955453762e-01    7.1684459979395809e-01    1.3497999999999999e-01    2.1547607000000002e+00   -1.8994223900000000e+00   -8.1960773065431809e+00    8.7375424975065012e+00
        16         111   -6.8296934699914646e-01    1.4346988804080552e-01    4.9212000892070090e-01    8.6454175219881235e-01    1.3497999999999999e-01   -8.8302537000000003e-01   -2.2999999999999998e+00    2.0935298770523065e+00    2.5930228202063024e+00
        17        -211    3.9277177799260993e-01    2.5018063543505342e-01    2.0560228666387026e+00    2.1127162215913882e+00    1.3957000000000000e-01    2.7000000000000002e+00   -2.0754203400000000e+00    1.4131589112664461e+01    1.4356277750488694e+01
        18        -211    8.2230147566806466e-02   -4.2734313024074488e-02    3.1380811736374759e-01    3.5572930453067531e-01    1.3957000000000000e-01    1.5061810300000000e+00   -4.3066170599999998e+00    1.1017668492380258e+01    1.1375305684314100e+01
        19        -211    5.2243395259820857e-02    1.4187222326415741e-01    1.3753488848900119e-01    2.4749288986528639e-01    1.3957000000000000e-01    6.9999999999999996e-01   -2.7031985100000000e+00    1.5107073655144976e-01    3.7016839853561510e+00
        20        -211   -1.0693808256346859e-01    1.6628464943076823e-01    7.6996363528336231e-01    8.0709982201548980e-01    1.3957000000000000e-01    4.4696346999999997e-01   -1.9622630900000000e+00    2.2700569876306293e+01    2.2945983261334970e+01
        21        -211   -5.7411433458839822e-01   -2.0015001330625340e-01    1.3164355991375731e+00    1.4567600243633383e+00    1.3957000000000000e-01   -6.5170813999999999e-01   -3.1180317400000002e+00    2.2951420550965551e+00    3.3487395902746511e+00
        22        -211   -3.9243143217786597e-01    5.4160543755788937e-01    1.2275695954322616e+00    1.4049006283304062e+00    1.3957000000000000e-01    3.1479956999999997e-01   -3.2899806200000001e+00    6.4249184612694075e+00    7.3291963809179279e+00
        23        -211   -4.2490932245069467e-02   -1.4858714879516918e-01    2.0829772369239222e-01    2.9453581565841025e-01    1.3957000000000000e-01   -9.2145821000000006e-01   -3.6807473900000001e+00    1.3727271414851980e-01    1.0309994716049573e+00
        24        -211    2.1492434479507558e-01    7.0158543467212751e-03   -1.3963276219345332e-02    2.5674199925330615e-01    1.3957000000000000e-01    1.1000000000000001e+00   -8.2647135000000005e-01   -1.6848273088496231e+00    4.1440007169697095e+00
        25        -211   -3.8560900324356384e-01    4.0548925486280363e-01   -4.7689890623916081e-01    7.4835031293091248e-01    1.3957000000000000e-01    9.0000000000000002e-01    6.5157379000000004e-01   -2.0811225148700672e+00    3.5938796476647785e+00
        26        -211   -5.3835763695642476e-02   -4.5164587646929821e-02   -7.2384018400825964e-02    1.7221312508012093e-01    1.3957000000000000e-01    1.3000000000000000e+00   -4.2816744299999998e+00    3.6604014699981229e+00    4.6886500105642801e+00
        27        -211    1.8118995421543063e-02    6.6184423760555819e-02   -4.5502393585707235e-01    4.8086925774732553e-01    1.3957000000000000e-01    9.0000000000000002e-01   -6.9551112000000004e-01   -9.7224020354360885e+00    1.0377957474313133e+01
