   2.240  -0.489E-02   0.876E-04   0.134E-03   0.180E-03   0.269E-02   0.229E-02  -0.931E-03
   2.260  -0.486E-02   0.869E-04   0.132E-03   0.179E-03   0.267E-02   0.228E-02  -0.937E-03
   2.280  -0.482E-02   0.865E-04   0.130E-03   0.177E-03   0.265E-02   0.226E-02  -0.943E-03
   2.300  -0.479E-02   0.860E-04   0.129E-03   0.176E-03   0.263E-02   0.225E-02  -0.948E-03
   2.320  -0.476E-02   0.854E-04   0.127E-03   0.174E-03   0.261E-02   0.223E-02  -0.954E-03
   2.340  -0.473E-02   0.848E-04   0.126E-03   0.172E-03   0.259E-02   0.222E-02  -0.959E-03
   2.360  -0.470E-02   0.844E-04   0.124E-03   0.171E-03   0.257E-02   0.221E-02  -0.964E-03
   2.380  -0.466E-02   0.838E-04   0.123E-03   0.169E-03   0.255E-02   0.219E-02  -0.969E-03
   2.400  -0.463E-02   0.830E-04   0.121E-03   0.168E-03   0.253E-02   0.218E-02  -0.974E-03
   2.420  -0.460E-02   0.824E-04   0.119E-03   0.166E-03   0.251E-02   0.217E-02  -0.979E-03
   2.440  -0.457E-02   0.816E-04   0.118E-03   0.164E-03   0.250E-02   0.215E-02  -0.983E-03
   2.460  -0.454E-02   0.809E-04   0.116E-03   0.163E-03   0.248E-02   0.214E-02  -0.987E-03
   2.480  -0.451E-02   0.803E-04   0.115E-03   0.161E-03   0.246E-02   0.213E-02  -0.991E-03
   2.500  -0.448E-02   0.795E-04   0.113E-03   0.159E-03   0.244E-02   0.211E-02  -0.996E-03
   2.520  -0.445E-02   0.782E-04   0.111E-03   0.157E-03   0.242E-02   0.210E-02  -0.100E-02
   2.540  -0.442E-02   0.781E-04   0.110E-03   0.156E-03   0.241E-02   0.209E-02  -0.100E-02
   2.560  -0.439E-02   0.775E-04   0.108E-03   0.155E-03   0.239E-02   0.207E-02  -0.101E-02
   2.580  -0.436E-02   0.765E-04   0.106E-03   0.153E-03   0.237E-02   0.206E-02  -0.101E-02
   2.600  -0.433E-02   0.758E-04   0.105E-03   0.151E-03   0.236E-02   0.205E-02  -0.101E-02
   2.620  -0.430E-02   0.750E-04   0.103E-03   0.149E-03   0.234E-02   0.204E-02  -0.102E-02
   2.640  -0.427E-02   0.747E-04   0.102E-03   0.148E-03   0.232E-02   0.202E-02  -0.102E-02
   2.660  -0.424E-02   0.736E-04   0.100E-03   0.146E-03   0.231E-02   0.201E-02  -0.102E-02
   2.680  -0.422E-02   0.726E-04   0.988E-04   0.144E-03   0.229E-02   0.200E-02  -0.102E-02
   2.700  -0.419E-02   0.718E-04   0.972E-04   0.143E-03   0.227E-02   0.198E-02  -0.103E-02
   2.720  -0.416E-02   0.707E-04   0.955E-04   0.141E-03   0.226E-02   0.197E-02  -0.103E-02
   2.740  -0.413E-02   0.702E-04   0.939E-04   0.139E-03   0.224E-02   0.196E-02  -0.103E-02
   2.760  -0.410E-02   0.685E-04   0.919E-04   0.137E-03   0.222E-02   0.195E-02  -0.103E-02
   2.780  -0.408E-02   0.675E-04   0.903E-04   0.135E-03   0.221E-02   0.193E-02  -0.103E-02
   2.800  -0.405E-02   0.665E-04   0.887E-04   0.133E-03   0.219E-02   0.192E-02  -0.104E-02
   2.820  -0.402E-02   0.657E-04   0.872E-04   0.131E-03   0.218E-02   0.191E-02  -0.104E-02
   2.840  -0.399E-02   0.648E-04   0.857E-04   0.130E-03   0.216E-02   0.190E-02  -0.104E-02
   2.860  -0.397E-02   0.639E-04   0.841E-04   0.128E-03   0.215E-02   0.188E-02  -0.104E-02
   2.880  -0.394E-02   0.629E-04   0.826E-04   0.126E-03   0.213E-02   0.187E-02  -0.104E-02
   2.900  -0.392E-02   0.619E-04   0.810E-04   0.124E-03   0.212E-02   0.186E-02  -0.104E-02
   2.920  -0.389E-02   0.610E-04   0.795E-04   0.122E-03   0.210E-02   0.185E-02  -0.104E-02
   2.940  -0.386E-02   0.599E-04   0.780E-04   0.120E-03   0.209E-02   0.183E-02  -0.104E-02
   2.960  -0.384E-02   0.589E-04   0.764E-04   0.118E-03   0.207E-02   0.182E-02  -0.104E-02
   2.980  -0.381E-02   0.580E-04   0.749E-04   0.116E-03   0.206E-02   0.181E-02  -0.104E-02
   3.000  -0.379E-02   0.568E-04   0.733E-04   0.114E-03   0.204E-02   0.180E-02  -0.104E-02
   3.020  -0.376E-02   0.558E-04   0.719E-04   0.112E-03   0.203E-02   0.179E-02  -0.104E-02
   3.040  -0.373E-02   0.516E-04   0.686E-04   0.107E-03   0.201E-02   0.177E-02  -0.105E-02
