 7.17752430e-03   2.74527063e-05   8.48861709e-02   4.20317874e-04   3.41698446e-04   5.41687126e-04   3.45624278e-06  -8.17158816e-06   8.87245554e-06   3.66376479e-06   8.10725721e-07   3.75239238e-06  -1.41355535e-05  -1.41223151e-05   1.99813327e-05   6.01028789e-06   5.15181321e-05   5.18675380e-05   3.42335204e-05  -1.51168220e-05   3.74226165e-05  -5.02794551e-06  -7.33908034e-06   8.89619785e-06   5.71119999e-06  -9.40781771e-07   5.78816687e-06  -5.95860325e-06   3.72478311e-06   7.02701657e-06  
 3.78993630e-02   7.65118947e-04   4.47510145e-01   2.20169330e-03   1.84130165e-03   2.87016466e-03   1.25439068e-04  -5.25944634e-05   1.36018886e-04   8.48668281e-06  -1.04261769e-05   1.34435468e-05  -2.10935205e-05  -1.09219035e-05   2.37534120e-05   1.48049798e-05   4.86265798e-05   5.08304209e-05   3.22522296e-05  -1.95218442e-05   3.77002482e-05  -2.79144245e-07   1.59589156e-06   1.62012080e-06   1.66211555e-06  -2.12698147e-06   2.69938479e-06   1.56443903e-06   5.16005330e-06   5.39199588e-06  
 9.35073360e-02   4.64792580e-03   1.09545971e+00   5.51884853e-03   4.36064023e-03   7.03369549e-03   7.34379983e-04  -3.17905857e-04   8.00236274e-04   5.29852741e-05  -4.44734193e-05   6.91760385e-05   8.58931888e-06   3.70969867e-07   8.59732618e-06  -1.75145474e-06   3.80277803e-05   3.80680926e-05   3.69727393e-05  -2.44589117e-05   4.43308224e-05  -3.18073190e-06   1.18184325e-05   1.22389706e-05   3.23975926e-06   4.69641227e-06   5.70546477e-06  -5.35976656e-06  -2.77390994e-06   6.03503719e-06  
 1.74611500e-01   1.61092584e-02   1.99834541e+00   1.07215792e-02   7.04945550e-03   1.28314880e-02   2.35170251e-03  -1.00121655e-03   2.55596152e-03   3.05496247e-04  -2.34623429e-04   3.85196197e-04   5.97063126e-05   4.82140999e-05   7.67427077e-05  -7.41330093e-06   1.11836943e-05   1.34176022e-05   3.35068038e-05  -1.84725437e-05   3.82614790e-05  -3.20332172e-06   1.37411528e-05   1.41095907e-05  -7.69301115e-06   9.27328660e-06   1.20489114e-05  -7.32023168e-07   4.04793551e-06   4.11359208e-06  
 2.82124830e-01   4.14978361e-02   3.06674747e+00   1.84962988e-02   8.18045893e-03   2.02245637e-02   5.07968904e-03  -2.16187238e-03   5.52059172e-03   9.89548346e-04  -7.50643589e-04   1.24204337e-03   3.28444557e-04   2.66907030e-04   4.23220025e-04  -2.04144321e-05  -7.48520132e-05   7.75859067e-05   1.27968260e-05   3.67501630e-06   1.33140715e-05  -8.72307510e-06   1.50096678e-05   1.73603620e-05  -1.24457103e-05   1.53503816e-05   1.97618299e-05   4.93377765e-06   4.40925959e-06   6.61692769e-06  
 4.17333600e-01   8.86272327e-02   4.12192014e+00   2.91285623e-02   5.49101237e-03   2.96415984e-02   7.68621189e-03  -3.19903679e-03   8.32536423e-03   1.96744269e-03  -1.40894561e-03   2.41990877e-03   1.12322172e-03   8.88772315e-04   1.43232094e-03  -2.58079278e-05  -3.65751858e-04   3.66661248e-04  -5.83556376e-05   4.45907912e-05   7.34419437e-05  -6.23955601e-06  -3.44067160e-07   6.24903524e-06  -1.19202228e-05   1.10644230e-05   1.62638608e-05  -6.32415083e-06   1.04748788e-05   1.22359295e-05  
 5.81993540e-01   1.65843705e-01   4.88610901e+00   4.06349458e-02  -1.14103162e-03   4.06509627e-02   7.13373195e-03  -2.80298772e-03   7.66465079e-03   1.86762466e-03  -6.37111009e-04   1.97330492e-03   2.53429749e-03   1.86861751e-03   3.14871326e-03   1.01178276e-04  -1.02285864e-03   1.02785060e-03  -2.14013086e-04   5.74121166e-05   2.21580126e-04   8.05316709e-06  -2.70408616e-05   2.82145653e-05   1.12217310e-05  -1.53979827e-05   1.90532180e-05   6.34248296e-08   7.89074094e-06   7.89099583e-06  
 7.78479140e-01   2.80901999e-01   5.03619693e+00   4.80961955e-02  -8.20452626e-03   4.87909651e-02   1.08843030e-03  -7.01868930e-05   1.09069093e-03  -1.19320116e-03   4.44587060e-03   4.60320480e-03   3.87201408e-03   2.37033728e-03   4.53993302e-03   6.57296221e-04  -1.87366607e-03   1.98561398e-03  -5.18165499e-04  -6.09276024e-05   5.21735237e-04   8.91882336e-05  -6.39880840e-05   1.09768010e-04   4.14802802e-05  -6.86784096e-05   8.02330206e-05   5.65965125e-06  -2.89231297e-05   2.94716658e-05  
 1.01002170e+00   4.40314211e-01   4.38461307e+00   4.61514213e-02  -1.13864759e-02   4.75353082e-02  -9.21600690e-03   4.20628337e-03   1.01305283e-02  -7.59327551e-03   1.65058952e-02   1.81687206e-02   3.77733935e-03   6.12156351e-04   3.82662096e-03   2.20066004e-03  -1.82721782e-03   2.86035480e-03  -9.30892817e-04  -7.42922871e-04   1.19100622e-03   3.41598814e-04  -6.21446493e-05   3.47205569e-04   5.96345390e-05  -1.34092581e-04   1.46755234e-04   4.59127112e-05  -1.31407728e-04   1.39197587e-04  
 1.28110830e+00   6.49681218e-01   3.12689847e+00   3.18061290e-02  -9.06154728e-03   3.30717626e-02  -1.92164703e-02   7.83672249e-03   2.07529986e-02  -1.55868321e-02   3.61621829e-02   3.93783291e-02   1.30261931e-03  -5.21512078e-03   5.37534202e-03   5.15146147e-03   9.25197560e-04   5.23388438e-03  -1.22263350e-03  -2.77375399e-03   3.03126111e-03   9.92930778e-04   1.27075501e-04   1.00102933e-03  -6.09335766e-05  -1.34237897e-04   1.47420195e-04   1.70183387e-04  -3.96503608e-04   4.31482904e-04  
 1.59819070e+00   9.14987701e-01   1.78141225e+00   4.17984937e-03  -2.09308239e-03   4.67462668e-03  -2.38369324e-02   8.45371088e-03   2.52915910e-02  -2.30286972e-02   6.24171440e-02   6.65298486e-02  -3.44955037e-03  -1.63828251e-02   1.67420535e-02   9.50975530e-03   8.26893816e-03   1.26020151e-02  -1.31366921e-03  -7.06972888e-03   7.19074358e-03   2.46906912e-03   7.79841695e-04   2.58929632e-03  -6.17833524e-04   1.32525882e-04   6.31887152e-04   5.05052071e-04  -9.61576394e-04   1.08614306e-03  
 1.97106870e+00   1.24472391e+00   7.92400805e-01  -3.72588010e-02   7.94381568e-03   3.80962264e-02  -1.90268831e-02   4.09815642e-03   1.94632260e-02  -2.89044716e-02   9.41834879e-02   9.85190228e-02  -9.62895808e-03  -3.39875874e-02   3.53252450e-02   1.50693388e-02   2.18064953e-02   2.65067578e-02  -1.59933423e-03  -1.44697920e-02   1.45579102e-02   5.46405424e-03   2.27045205e-03   5.91699597e-03  -2.19534911e-03   9.99734021e-04   2.41226570e-03   1.27374981e-03  -1.98985203e-03   2.36261501e-03  
 2.41596300e+00   1.65349153e+00   2.66758071e-01  -9.47192802e-02   2.04053751e-02   9.68923184e-02  -1.03086766e-03  -7.31160671e-03   7.38392042e-03  -3.37024941e-02   1.31549200e-01   1.35797828e-01  -1.61973814e-02  -5.98316790e-02   6.19853610e-02   2.16914763e-02   4.33337333e-02   4.84595974e-02  -3.18553952e-03  -2.58926181e-02   2.60878388e-02   1.12323839e-02   5.11892238e-03   1.23438169e-02  -5.77143950e-03   2.76156179e-03   6.39810421e-03   2.88113691e-03  -3.68887095e-03   4.68067503e-03  
 2.96389860e+00   2.17059563e+00   6.35354006e-02  -1.73702708e-01   3.62114903e-02   1.77437039e-01   3.57932825e-02  -2.94614190e-02   4.63587563e-02  -3.99572872e-02   1.76822261e-01   1.81280713e-01  -2.18175384e-02  -9.79397274e-02   1.00340397e-01   2.97325957e-02   7.59650544e-02   8.15764472e-02  -8.61097706e-03  -4.28916744e-02   4.37475103e-02   2.23457735e-02   1.02869117e-02   2.45998810e-02  -1.32107175e-02   5.47665891e-03   1.43009387e-02   6.22491942e-03  -6.48958615e-03   8.99246074e-03  
 3.69431420e+00   2.87333176e+00   9.03263974e-03  -2.86087538e-01   6.00718951e-02   2.92326379e-01   1.02271334e-01  -7.16467789e-02   1.24870680e-01  -5.44763020e-02   2.38311829e-01   2.44458985e-01  -2.49830083e-02  -1.59026733e-01   1.60977181e-01   4.14244099e-02   1.27286707e-01   1.33857713e-01  -2.39821776e-02  -7.00074446e-02   7.40012644e-02   4.46303625e-02   2.02157343e-02   4.89953587e-02  -2.91491649e-02   8.72469249e-03   3.04268643e-02   1.40313871e-02  -1.16281549e-02   1.82234412e-02  
