  6.5594E+01  6.5847E+01  6.5812E+01  6.4629E+01  6.0458E+01  5.1354E+01  3.7619E+01  2.3131E+01  1.1853E+01  5.0807E+00  1.8143E+00  5.2932E-01  1.2088E-01  1.9660E-02  1.7823E-03
  6.5595E+01  6.5850E+01  6.5817E+01  6.4633E+01  6.0461E+01  5.1364E+01  3.7646E+01  2.3170E+01  1.1889E+01  5.1053E+00  1.8273E+00  5.3474E-01  1.2262E-01  2.0062E-02  1.8354E-03
  6.5597E+01  6.5855E+01  6.5824E+01  6.4638E+01  6.0463E+01  5.1379E+01  3.7693E+01  2.3240E+01  1.1955E+01  5.1498E+00  1.8507E+00  5.4440E-01  1.2570E-01  2.0770E-02  1.9302E-03
  6.5599E+01  6.5861E+01  6.5831E+01  6.4641E+01  6.0459E+01  5.1393E+01  3.7756E+01  2.3339E+01  1.2049E+01  5.2143E+00  1.8843E+00  5.5804E-01  1.2997E-01  2.1738E-02  2.0589E-03
  6.5602E+01  6.5865E+01  6.5837E+01  6.4636E+01  6.0440E+01  5.1396E+01  3.7830E+01  2.3467E+01  1.2174E+01  5.2988E+00  1.9276E+00  5.7508E-01  1.3508E-01  2.2838E-02  2.1986E-03
  6.5602E+01  6.5867E+01  6.5836E+01  6.4616E+01  6.0395E+01  5.1378E+01  3.7905E+01  2.3619E+01  1.2327E+01  5.4033E+00  1.9800E+00  5.9483E-01  1.4056E-01  2.3885E-02  2.3113E-03
  6.5601E+01  6.5866E+01  6.5825E+01  6.4572E+01  6.0313E+01  5.1326E+01  3.7974E+01  2.3791E+01  1.2508E+01  5.5279E+00  2.0416E+00  6.1702E-01  1.4616E-01  2.4763E-02  2.3707E-03
  6.5599E+01  6.5858E+01  6.5800E+01  6.4496E+01  6.0180E+01  5.1226E+01  3.8020E+01  2.3972E+01  1.2713E+01  5.6725E+00  2.1136E+00  6.4257E-01  1.5230E-01  2.5602E-02  2.4026E-03
  6.5595E+01  6.5846E+01  6.5757E+01  6.4382E+01  5.9988E+01  5.1061E+01  3.8025E+01  2.4144E+01  1.2929E+01  5.8313E+00  2.1955E+00  6.7271E-01  1.5989E-01  2.6738E-02  2.4670E-03
  6.5589E+01  6.5828E+01  6.5696E+01  6.4230E+01  5.9733E+01  5.0818E+01  3.7961E+01  2.4271E+01  1.3123E+01  5.9852E+00  2.2793E+00  7.0571E-01  1.6911E-01  2.8399E-02  2.6138E-03
  6.5586E+01  6.5802E+01  6.5617E+01  6.4042E+01  5.9418E+01  5.0489E+01  3.7792E+01  2.4296E+01  1.3242E+01  6.0960E+00  2.3446E+00  7.3332E-01  1.7767E-01  3.0260E-02  2.8481E-03
  6.5580E+01  6.5769E+01  6.5520E+01  6.3821E+01  5.9051E+01  5.0072E+01  3.7485E+01  2.4161E+01  1.3222E+01  6.1169E+00  2.3641E+00  7.4282E-01  1.8084E-01  3.1015E-02  2.9630E-03
  6.5572E+01  6.5729E+01  6.5403E+01  6.3569E+01  5.8640E+01  4.9569E+01  3.7022E+01  2.3825E+01  1.3024E+01  6.0178E+00  2.3212E+00  7.2685E-01  1.7587E-01  2.9833E-02  2.7927E-03
  6.5565E+01  6.5676E+01  6.5264E+01  6.3290E+01  5.8198E+01  4.8999E+01  3.6414E+01  2.3293E+01  1.2646E+01  5.7981E+00  2.2168E+00  6.8693E-01  1.6405E-01  2.7328E-02  2.4864E-03
  6.5556E+01  6.5612E+01  6.5103E+01  6.2990E+01  5.7744E+01  4.8393E+01  3.5708E+01  2.2620E+01  1.2136E+01  5.4901E+00  2.0678E+00  6.2993E-01  1.4741E-01  2.3934E-02  2.0990E-03
  6.5543E+01  6.5541E+01  6.4930E+01  6.2682E+01  5.7291E+01  4.7783E+01  3.4982E+01  2.1915E+01  1.1600E+01  5.1706E+00  1.9186E+00  5.7649E-01  1.3345E-01  2.1575E-02  1.9078E-03
  6.5528E+01  6.5466E+01  6.4757E+01  6.2379E+01  5.6845E+01  4.7199E+01  3.4324E+01  2.1317E+01  1.1173E+01  4.9356E+00  1.8212E+00  5.4802E-01  1.2855E-01  2.1438E-02  2.0063E-03
  6.5512E+01  6.5390E+01  6.4586E+01  6.2084E+01  5.6415E+01  4.6674E+01  3.3819E+01  2.0943E+01  1.0964E+01  4.8519E+00  1.8024E+00  5.4948E-01  1.3133E-01  2.2323E-02  2.0998E-03
  6.5493E+01  6.5309E+01  6.4410E+01  6.1802E+01  5.6027E+01  4.6243E+01  3.3514E+01  2.0869E+01  1.1047E+01  4.9666E+00  1.8836E+00  5.8905E-01  1.4522E-01  2.5722E-02  2.5917E-03
  6.5471E+01  6.5219E+01  6.4226E+01  6.1530E+01  5.5686E+01  4.5933E+01  3.3446E+01  2.1132E+01  1.1470E+01  5.3348E+00  2.1053E+00  6.8746E-01  1.7720E-01  3.2830E-02  3.4752E-03
  6.5452E+01  6.5132E+01  6.4041E+01  6.1261E+01  5.5376E+01  4.5721E+01  3.3555E+01  2.1635E+01  1.2167E+01  5.9475E+00  2.4988E+00  8.8051E-01  2.4884E-01  5.1686E-02  6.3881E-03
  6.5445E+01  6.5064E+01  6.3882E+01  6.1016E+01  5.5104E+01  4.5554E+01  3.3644E+01  2.2031E+01  1.2734E+01  6.4756E+00  2.8662E+00  1.0798E+00  3.3226E-01  7.7037E-02  1.1083E-02
  6.5448E+01  6.5017E+01  6.3760E+01  6.0822E+01  5.4901E+01  4.5408E+01  3.3537E+01  2.1930E+01  1.2649E+01  6.4213E+00  2.8407E+00  1.0714E+00  3.3037E-01  7.6615E-02  1.0944E-02
  6.5440E+01  6.4978E+01  6.3667E+01  6.0683E+01  5.4766E+01  4.5251E+01  3.3209E+01  2.1334E+01  1.1924E+01  5.7960E+00  2.4340E+00  8.6668E-01  2.5167E-01  5.4913E-02  7.3497E-03
  6.5417E+01  6.4933E+01  6.3587E+01  6.0582E+01  5.4673E+01  4.5107E+01  3.2837E+01  2.0642E+01  1.1084E+01  5.0811E+00  1.9795E+00  6.4438E-01  1.6917E-01  3.3109E-02  3.9123E-03
  6.5396E+01  6.4898E+01  6.3525E+01  6.0509E+01  5.4624E+01  4.5040E+01  3.2624E+01  2.0234E+01  1.0601E+01  4.6823E+00  1.7328E+00  5.2724E-01  1.2741E-01  2.2732E-02  2.4382E-03
  6.5400E+01  6.4896E+01  6.3503E+01  6.0476E+01  5.4631E+01  4.5102E+01  3.2681E+01  2.0263E+01  1.0626E+01  4.7099E+00  1.7537E+00  5.3752E-01  1.3050E-01  2.3152E-02  2.4218E-03
  6.5427E+01  6.4929E+01  6.3535E+01  6.0514E+01  5.4735E+01  4.5339E+01  3.3037E+01  2.0686E+01  1.1039E+01  5.0306E+00  1.9495E+00  6.3038E-01  1.6332E-01  3.1049E-02  3.4660E-03
  6.5452E+01  6.4980E+01  6.3617E+01  6.0650E+01  5.4990E+01  4.5809E+01  3.3700E+01  2.1383E+01  1.1610E+01  5.4046E+00  2.1463E+00  7.1247E-01  1.8899E-01  3.6287E-02  3.9402E-03
  6.5461E+01  6.5033E+01  6.3737E+01  6.0881E+01  5.5411E+01  4.6516E+01  3.4623E+01  2.2253E+01  1.2207E+01  5.7128E+00  2.2663E+00  7.4669E-01  1.9579E-01  3.7265E-02  4.0883E-03
  6.5454E+01  6.5084E+01  6.3888E+01  6.1184E+01  5.5949E+01  4.7369E+01  3.5678E+01  2.3187E+01  1.2793E+01  5.9707E+00  2.3378E+00  7.5123E-01  1.8988E-01  3.4531E-02  3.6013E-03
  6.5447E+01  6.5143E+01  6.4069E+01  6.1535E+01  5.6534E+01  4.8215E+01  3.6640E+01  2.3990E+01  1.3281E+01  6.1808E+00  2.3943E+00  7.5369E-01  1.8427E-01  3.1896E-02  3.0909E-03
  6.5458E+01  6.5221E+01  6.4272E+01  6.1917E+01  5.7107E+01  4.8909E+01  3.7289E+01  2.4449E+01  1.3526E+01  6.2760E+00  2.4167E+00  7.5351E-01  1.8167E-01  3.0812E-02  2.8974E-03
  6.5487E+01  6.5315E+01  6.4486E+01  6.2305E+01  5.7627E+01  4.9387E+01  3.7541E+01  2.4474E+01  1.3449E+01  6.1998E+00  2.3721E+00  7.3372E-01  1.7450E-01  2.8713E-02  2.5054E-03
  6.5520E+01  6.5411E+01  6.4700E+01  6.2680E+01  5.8086E+01  4.9672E+01  3.7456E+01  2.4131E+01  1.3090E+01  5.9645E+00  2.2610E+00  6.9541E-01  1.6544E-01  2.7557E-02  2.5040E-03
