 7.17752430e-03   5.21736074e-05   1.03650914e+00   6.46480232e-04   2.51001732e-04   6.93497340e-04   6.21014803e-06  -2.44697208e-06   6.67484913e-06  -4.03998576e-07  -3.81210888e-06   3.83345653e-06  -2.18434983e-05  -1.48630674e-05   2.64206205e-05  -1.88046523e-05   9.57966571e-05   9.76248660e-05   6.23321449e-05  -8.24806981e-06   6.28754876e-05  -3.22867383e-06   1.14590028e-06   3.42599214e-06   3.47233391e-06  -6.12865034e-06   7.04396606e-06   6.92694546e-07   2.51937070e-06   2.61286326e-06  
 3.78993630e-02   1.45261266e-03   5.44526197e+00   3.43607248e-03   1.27716593e-03   3.66575326e-03   1.48890897e-04  -6.09054398e-05   1.60866316e-04   6.47008773e-06  -5.86342375e-06   8.73165352e-06  -2.07809614e-06   1.67195167e-06   2.66719065e-06  -2.39106109e-05   6.02820613e-05   6.48509385e-05   6.60409627e-05  -3.91537947e-06   6.61569267e-05  -7.18387147e-06   5.52333292e-06   9.06174464e-06   1.89504207e-06  -3.19013321e-06   3.71054367e-06   5.63035802e-07   2.87061949e-06   2.92531461e-06  
 9.35073360e-02   8.77752486e-03   1.30655822e+01   8.48595917e-03   2.82049756e-03   8.94241073e-03   7.74375287e-04  -3.26864560e-04   8.40534072e-04   4.59201731e-05  -2.41833659e-05   5.18989160e-05   3.54753113e-05   3.35568857e-05   4.88319802e-05  -3.29259548e-05  -5.78812294e-06   3.34308371e-05   5.03109503e-05   1.23682129e-05   5.18089221e-05  -1.42452632e-05   1.63764500e-05   2.17051984e-05  -1.14354987e-06   2.47242616e-06   2.72407735e-06  -1.72115829e-06   2.93368490e-07   1.74598136e-06  
 1.74611500e-01   2.99698051e-02   2.25126202e+01   1.60929719e-02   3.51470499e-03   1.64723069e-02   2.06226669e-03  -8.55463492e-04   2.23265799e-03   1.80167536e-04  -1.12561490e-05   1.80518813e-04   1.53168913e-04   1.04863273e-04   1.85626027e-04  -2.02946791e-05  -8.73463010e-05   8.96730188e-05   9.35117439e-06   4.60701847e-05   4.70096413e-05  -2.68621482e-05   3.37205612e-06   2.70729712e-05  -6.50273505e-06   1.56580507e-05   1.69546488e-05  -2.41169995e-06   1.14064079e-05   1.16585779e-05  
 2.82124830e-01   7.49273884e-02   3.05211423e+01   2.53485650e-02   1.78114080e-03   2.54110647e-02   2.84987716e-03  -1.12208856e-03   3.06282264e-03   1.49988350e-04   5.82123302e-04   6.01135629e-04   5.89704498e-04   3.18752941e-04   6.70339341e-04   6.08455813e-05  -1.97990141e-04   2.07128657e-04  -4.66636221e-05   3.46763863e-05   5.81372978e-05  -2.04269118e-05  -1.07194580e-05   2.30687127e-05   5.23432121e-06   3.20503519e-06   6.13761917e-06  -8.17492459e-06   2.18017457e-05   2.32840183e-05  
 4.17333600e-01   1.52762013e-01   3.30271303e+01   3.32530440e-02  -2.14159333e-03   3.33219351e-02   9.54008365e-04  -2.35421683e-04   9.82626750e-04  -1.06585605e-03   3.63165342e-03   3.78483232e-03   1.40025650e-03   4.39468677e-04   1.46760041e-03   3.36906614e-04  -3.69869793e-04   5.00309634e-04  -1.21738778e-04  -1.22120505e-04   1.72434764e-04   2.18238838e-05  -7.47321119e-06   2.30679602e-05   1.52658996e-05  -1.74307658e-05   2.31706557e-05  -4.90855333e-06   5.56796543e-06   7.42267706e-06  
 5.81993540e-01   2.69495224e-01   2.84468109e+01   3.53547958e-02  -5.66570638e-03   3.58058908e-02  -4.11378985e-03   1.90621399e-03   4.53397383e-03  -4.28875471e-03   1.12491056e-02   1.20389283e-02   2.01911444e-03  -4.12552678e-04   2.06083062e-03   1.06719314e-03  -3.67425166e-04   1.12867287e-03  -2.88207236e-04  -5.52350768e-04   6.23020691e-04   1.44379852e-04   3.18009969e-05   1.47840607e-04  -5.86602000e-06  -1.53649957e-05   1.64466800e-05   1.46675287e-05  -3.67773384e-05   3.95943054e-05  
 7.78479140e-01   4.28138699e-01   1.96603214e+01   2.93199683e-02  -6.73425570e-03   3.00833964e-02  -1.01402521e-02   4.17509328e-03   1.09661350e-02  -9.16817158e-03   2.39746562e-02   2.56678692e-02   1.69608560e-03  -3.38304901e-03   3.78440576e-03   2.55099463e-03   6.76574966e-04   2.63919065e-03  -5.73410282e-04  -1.60188209e-03   1.70141870e-03   4.54313518e-04   1.48002031e-04   4.77813116e-04  -1.05063663e-04   1.67666506e-05   1.06393110e-04   7.42441780e-05  -1.25822752e-04   1.46094363e-04  
 1.01002170e+00   6.30536962e-01   1.10840377e+01   1.52481125e-02  -4.90874779e-03   1.60187621e-02  -1.49216782e-02   5.48895941e-03   1.58992187e-02  -1.49848847e-02   4.11899342e-02   4.38310101e-02   1.02892085e-04  -9.24947590e-03   9.25004817e-03   4.95343635e-03   3.74487851e-03   6.20972195e-03  -1.00069575e-03  -3.67045941e-03   3.80442693e-03   1.14074986e-03   4.38177206e-04   1.22201044e-03  -3.50831409e-04   9.59411876e-05   3.63713334e-04   2.19436658e-04  -3.30270367e-04   3.96523596e-04  
 1.28110830e+00   8.79257879e-01   5.19206895e+00  -6.61450281e-03  -3.07175233e-04   6.62163152e-03  -1.68634718e-02   5.08614988e-03   1.76137901e-02  -2.10813114e-02   6.23758409e-02   6.58419867e-02  -2.89730932e-03  -1.84988323e-02   1.87243477e-02   8.36291841e-03   9.68079569e-03   1.27928187e-02  -1.51927044e-03  -7.15638543e-03   7.31587555e-03   2.43003034e-03   1.00970810e-03   2.63145547e-03  -8.98292123e-04   2.94629766e-04   9.45375818e-04   4.97362129e-04  -7.22146809e-04   8.76849532e-04  
