 7.17752430e-03   1.54017262e-05   6.21565092e-02   1.54955960e-04   5.19517026e-04   5.42134014e-04   1.51965943e-06  -8.83010384e-07   1.75757564e-06  -4.90513651e-08  -5.42124027e-07   5.44338587e-07   6.35003660e-08   4.02214711e-09   6.36276210e-08  -3.51265930e-07   1.23761126e-06   1.28649500e-06   6.04586074e-08   4.49282168e-08   7.53245502e-08   2.27669379e-07  -4.29461549e-07   4.86076710e-07   1.86445068e-07   1.16171998e-08   1.86806645e-07   8.50571016e-08  -3.69942552e-07   3.79594787e-07  
 3.78993630e-02   4.29368451e-04   6.21402113e-02   8.20752222e-04   2.73576850e-03   2.85623240e-03   7.16443361e-05  -2.98310131e-05   7.76067022e-05   2.67673918e-06  -1.86351343e-06   3.26153567e-06  -6.74955073e-09  -4.60831963e-07   4.60881389e-07   7.03449294e-07  -9.94538738e-08   7.10444919e-07  -3.02559271e-07   5.66313702e-07   6.42069561e-07   3.09878438e-07   1.16245479e-07   3.30964738e-07   3.78697986e-07  -1.51160114e-07   4.07751818e-07   6.41170253e-07  -9.25469191e-09   6.41237041e-07  
 9.35073360e-02   2.61200747e-03   6.20548072e-02   2.07839931e-03   6.64722556e-03   6.96457833e-03   4.32999590e-04  -1.85903106e-04   4.71220341e-04   3.68082074e-05  -1.58168984e-05   4.00626810e-05   9.95699161e-07   1.61325592e-06   1.89578782e-06   9.97805935e-07  -4.91246988e-07   1.11217817e-06  -1.07492688e-07   9.05733840e-07   9.12090164e-07  -1.66833514e-08  -2.57170406e-07   2.57710986e-07   2.28567271e-07  -7.69009950e-07   8.02258873e-07   4.96366895e-08  -1.93704731e-07   1.99963306e-07  
 1.74611500e-01   9.09052644e-03   6.18049617e-02   4.15132180e-03   1.18539570e-02   1.25598475e-02   1.49531691e-03  -6.40214423e-04   1.62660602e-03   2.39533723e-04  -9.85539526e-05   2.59015996e-04   1.72983188e-05   1.31653872e-05   2.17384281e-05  -1.47075925e-06  -9.21846860e-07   1.73578063e-06   1.57119288e-07  -5.24995422e-07   5.48002431e-07  -6.89707231e-08  -3.68720428e-07   3.75115602e-07   3.36112592e-07   4.73978171e-07   5.81056779e-07  -2.74110155e-07  -8.38447604e-07   8.82117204e-07  
 2.82124830e-01   2.36291159e-02   6.12654097e-02   7.63149493e-03   1.72084712e-02   1.88247496e-02   3.81273583e-03  -1.62616577e-03   4.14504157e-03   9.44260098e-04  -4.10627417e-04   1.02968054e-03   1.10696118e-04   8.50630250e-05   1.39604258e-04  -7.60193067e-06  -1.19578091e-05   1.41696348e-05  -2.10282924e-06   4.46939949e-07   2.14980142e-06  -1.52381214e-07  -3.39705990e-07   3.72317330e-07   5.69449455e-07  -4.18336064e-07   7.06595884e-07  -4.28667274e-07  -1.83973444e-07   4.66478145e-07  
 4.17333600e-01   5.12838506e-02   6.03119505e-02   1.35856926e-02   2.04581780e-02   2.45582591e-02   7.89136319e-03  -3.33736498e-03   8.56805800e-03   2.67080212e-03  -1.27629538e-03   2.96008680e-03   4.86863672e-04   3.77984971e-04   6.16367482e-04  -4.53285848e-05  -8.39665315e-05   9.54204328e-05  -1.37352088e-05   9.74004017e-06   1.68381811e-05   4.58556306e-08  -1.58580609e-06   1.58646893e-06   1.03349572e-06  -2.73364478e-07   1.06903767e-06   7.42064785e-07  -4.70345231e-07   8.78569736e-07  
 5.81993540e-01   9.83716788e-02   5.88660607e-02   2.32453982e-02   1.85578965e-02   2.97446475e-02   1.35287541e-02  -5.65020449e-03   1.46612413e-02   5.65383536e-03  -3.10295686e-03   6.44935621e-03   1.58766794e-03   1.22882064e-03   2.00765775e-03  -1.81412704e-04  -3.90617552e-04   4.30688566e-04  -8.59683680e-05   5.82517061e-05   1.03845181e-04   2.78527298e-06  -1.00049858e-05   1.03854459e-05   3.06569961e-06  -4.19047462e-06   5.19216637e-06   7.60819084e-07  -5.88133133e-08   7.63088910e-07  
 7.78479140e-01   1.72306262e-01   5.68702128e-02   3.68271741e-02   9.55999368e-03   3.80477888e-02   1.85109599e-02  -7.57599600e-03   2.00012837e-02   8.73802073e-03  -5.76661902e-03   1.04693315e-02   3.91132804e-03   3.03488143e-03   4.95065575e-03  -4.77404022e-04  -1.32969911e-03   1.41280371e-03  -3.66751717e-04   2.49954418e-04   4.43828833e-04   1.27853197e-05  -6.00186643e-05   6.13653360e-05   1.86486139e-05  -2.80040853e-05   3.36452016e-05   8.17592933e-08  -4.42141349e-06   4.42216936e-06  
 1.01002170e+00   2.81326878e-01   5.40247782e-02   5.18328342e-02  -4.24756516e-03   5.20065815e-02   1.79007900e-02  -7.01951479e-03   1.92278930e-02   8.67440966e-03  -7.20050133e-03   1.12735355e-02   7.20015119e-03   5.65250649e-03   9.15385202e-03  -7.27269063e-04  -3.33127393e-03   3.40973698e-03  -1.08438648e-03   7.26534631e-04   1.30527645e-03   5.49463444e-05  -2.10812933e-04   2.17855901e-04   9.39792565e-05  -1.37638618e-04   1.66662802e-04  -2.90397440e-06  -2.98127930e-05   2.99538928e-05  
 1.28110830e+00   4.34287964e-01   4.93382710e-02   6.25504301e-02  -1.58715822e-02   6.45326540e-02   7.18837879e-03  -2.20823776e-03   7.51991381e-03   2.26686970e-03  -2.75244300e-03   3.56575949e-03   9.54908563e-03   7.52159291e-03   1.21556323e-02  -1.07660220e-04  -5.97181804e-03   5.97278841e-03  -2.21695887e-03   1.31804762e-03   2.57917742e-03   1.82742624e-04  -4.83173730e-04   5.16576925e-04   3.01140776e-04  -4.31806167e-04   5.26443096e-04  -7.53699437e-06  -1.37075190e-04   1.37282242e-04  
