   0.000    0.8462E-01    0.2231E+00    0.4501E-01    0.8620E-01    0.2249E+00    0.4761E-01
   0.000    0.8462E-01    0.2231E+00    0.4501E-01    0.8620E-01    0.2249E+00    0.4761E-01
   0.020    0.8811E-01    0.2228E+00    0.4515E-01    0.8938E-01    0.2249E+00    0.4780E-01
   0.040    0.7076E-01    0.2235E+00    0.5315E-01    0.6995E-01    0.2241E+00    0.5818E-01
   0.060    0.4422E-01    0.2230E+00    0.5223E-01    0.4519E-01    0.2223E+00    0.5802E-01
   0.080    0.4148E-01    0.2230E+00    0.5234E-01    0.4106E-01    0.2215E+00    0.5832E-01
   0.100    0.3706E-01    0.2217E+00    0.5211E-01    0.3692E-01    0.2201E+00    0.5828E-01
   0.120    0.3207E-01    0.2204E+00    0.5164E-01    0.3228E-01    0.2185E+00    0.5781E-01
   0.140    0.2660E-01    0.2190E+00    0.5098E-01    0.2738E-01    0.2167E+00    0.5708E-01
   0.160    0.2057E-01    0.2175E+00    0.4990E-01    0.2218E-01    0.2149E+00    0.5575E-01
   0.180    0.1468E-01    0.2163E+00    0.4890E-01    0.1692E-01    0.2131E+00    0.5456E-01
   0.200    0.8034E-02    0.2145E+00    0.4748E-01    0.1137E-01    0.2111E+00    0.5277E-01
   0.220    0.1629E-02    0.2131E+00    0.4624E-01    0.5668E-02    0.2093E+00    0.5129E-01
   0.240   -0.3680E-02    0.2125E+00    0.4539E-01    0.5103E-03    0.2080E+00    0.5037E-01
   0.260   -0.8896E-02    0.2118E+00    0.4446E-01   -0.4567E-02    0.2066E+00    0.4930E-01
   0.280   -0.1440E-01    0.2108E+00    0.4327E-01   -0.9707E-02    0.2050E+00    0.4785E-01
   0.300   -0.1914E-01    0.2104E+00    0.4239E-01   -0.1452E-01    0.2038E+00    0.4688E-01
   0.320   -0.2376E-01    0.2099E+00    0.4145E-01   -0.1917E-01    0.2026E+00    0.4581E-01
   0.340   -0.2808E-01    0.2095E+00    0.4056E-01   -0.2361E-01    0.2014E+00    0.4483E-01
   0.360   -0.3215E-01    0.2092E+00    0.3971E-01   -0.2784E-01    0.2004E+00    0.4388E-01
   0.380   -0.3603E-01    0.2088E+00    0.3883E-01   -0.3189E-01    0.1993E+00    0.4288E-01
   0.400   -0.3955E-01    0.2086E+00    0.3804E-01   -0.3572E-01    0.1983E+00    0.4204E-01
   0.420   -0.4302E-01    0.2081E+00    0.3711E-01   -0.3938E-01    0.1971E+00    0.4099E-01
   0.440   -0.4613E-01    0.2077E+00    0.3630E-01   -0.4283E-01    0.1961E+00    0.4012E-01
   0.460   -0.4909E-01    0.2073E+00    0.3544E-01   -0.4609E-01    0.1950E+00    0.3914E-01
   0.480   -0.5193E-01    0.2067E+00    0.3450E-01   -0.4915E-01    0.1939E+00    0.3800E-01
   0.500   -0.5443E-01    0.2062E+00    0.3369E-01   -0.5201E-01    0.1928E+00    0.3707E-01
   0.520   -0.5669E-01    0.2056E+00    0.3290E-01   -0.5467E-01    0.1918E+00    0.3620E-01
   0.540   -0.5882E-01    0.2049E+00    0.3210E-01   -0.5715E-01    0.1907E+00    0.3528E-01
   0.560   -0.6071E-01    0.2042E+00    0.3134E-01   -0.5944E-01    0.1895E+00    0.3443E-01
   0.580   -0.6258E-01    0.2032E+00    0.3045E-01   -0.6156E-01    0.1882E+00    0.3332E-01
   0.600   -0.6413E-01    0.2023E+00    0.2970E-01   -0.6348E-01    0.1870E+00    0.3245E-01
   0.620   -0.6560E-01    0.2012E+00    0.2889E-01   -0.6525E-01    0.1857E+00    0.3147E-01
   0.640   -0.6683E-01    0.2002E+00    0.2818E-01   -0.6685E-01    0.1844E+00    0.3066E-01
   0.660   -0.6787E-01    0.1991E+00    0.2751E-01   -0.6829E-01    0.1830E+00    0.2991E-01
   0.680   -0.6886E-01    0.1978E+00    0.2681E-01   -0.6959E-01    0.1816E+00    0.2907E-01
   0.700   -0.6965E-01    0.1965E+00    0.2618E-01   -0.7074E-01    0.1802E+00    0.2835E-01
   0.720   -0.7030E-01    0.1951E+00    0.2557E-01   -0.7174E-01    0.1787E+00    0.2767E-01
   0.740   -0.7084E-01    0.1936E+00    0.2497E-01   -0.7263E-01    0.1771E+00    0.2700E-01
   0.760   -0.7128E-01    0.1921E+00    0.2440E-01   -0.7339E-01    0.1756E+00    0.2637E-01
   0.780   -0.7163E-01    0.1905E+00    0.2383E-01   -0.7403E-01    0.1739E+00    0.2572E-01
   0.800   -0.7188E-01    0.1888E+00    0.2330E-01   -0.7456E-01    0.1722E+00    0.2511E-01
   0.820   -0.7203E-01    0.1870E+00    0.2279E-01   -0.7499E-01    0.1705E+00    0.2454E-01
   0.840   -0.7222E-01    0.1850E+00    0.2220E-01   -0.7533E-01    0.1687E+00    0.2378E-01
