   0.000    0.1781E+00    0.1154E+00    0.1773E+00   -0.3193E+00    0.1451E+00    0.2970E-01   -0.7980E-01   -0.1791E-01
   0.000    0.1781E+00    0.1154E+00    0.1773E+00   -0.3193E+00    0.1451E+00    0.2970E-01   -0.7980E-01   -0.1791E-01
   0.020    0.1777E+00    0.1142E+00    0.1771E+00   -0.3076E+00    0.1438E+00    0.2956E-01   -0.8108E-01   -0.1824E-01
   0.040    0.1703E+00    0.1130E+00    0.1659E+00   -0.2976E+00    0.1424E+00    0.2935E-01   -0.8168E-01   -0.2882E-01
   0.060    0.1707E+00    0.1119E+00    0.1642E+00   -0.2885E+00    0.1410E+00    0.2915E-01   -0.8121E-01   -0.2887E-01
   0.080    0.1706E+00    0.1108E+00    0.1632E+00   -0.2805E+00    0.1397E+00    0.2888E-01   -0.8184E-01   -0.2943E-01
   0.100    0.1696E+00    0.1099E+00    0.1618E+00   -0.2729E+00    0.1385E+00    0.2861E-01   -0.8163E-01   -0.2967E-01
   0.120    0.1688E+00    0.1090E+00    0.1607E+00   -0.2658E+00    0.1373E+00    0.2832E-01   -0.8120E-01   -0.2948E-01
   0.140    0.1680E+00    0.1081E+00    0.1596E+00   -0.2592E+00    0.1362E+00    0.2803E-01   -0.8051E-01   -0.2905E-01
   0.160    0.1676E+00    0.1074E+00    0.1591E+00   -0.2528E+00    0.1351E+00    0.2773E-01   -0.7976E-01   -0.2802E-01
   0.180    0.1674E+00    0.1067E+00    0.1585E+00   -0.2469E+00    0.1341E+00    0.2743E-01   -0.7899E-01   -0.2714E-01
   0.200    0.1670E+00    0.1060E+00    0.1583E+00   -0.2412E+00    0.1331E+00    0.2712E-01   -0.7796E-01   -0.2565E-01
   0.220    0.1669E+00    0.1054E+00    0.1580E+00   -0.2358E+00    0.1322E+00    0.2681E-01   -0.7709E-01   -0.2449E-01
   0.240    0.1671E+00    0.1049E+00    0.1576E+00   -0.2307E+00    0.1314E+00    0.2649E-01   -0.7657E-01   -0.2388E-01
