  4.8306310441181560e-01   -1.2795226766927689e-01   -2.1419658734372162e+00    2.3322961194100857e+00    7.7580000000000005e-01    4.7064105000000001e-01    1.1143260600000000e+00   -2.6483066376219888e+00    3.5329633001876317e+00
  2.0284771828863307e-01    5.6062045617424439e-01    3.1514701969333760e+00    3.2998594719859229e+00    7.7580000000000005e-01   -8.2954538000000000e-01    1.8147310800000001e+00    6.7649287706640111e+00    7.0819783708408552e+00
  2.2351935545380575e-01   -3.3436021300246394e-01    6.3996412300364525e-01    1.0831331280287584e+00    7.7580000000000005e-01    4.9302972000000000e-01   -1.3409852000000000e-01    1.5896846479403077e+00    2.3521637433429459e+00
 -8.6003557714323076e-01    9.1580070396004110e-01    1.5688644677287062e+00    2.1544264855008337e+00    7.7580000000000005e-01   -1.1047415000000000e+00    1.7047133600000000e+00    1.5043535044007930e+00    2.5295229611733014e+00
 -1.2497076696160718e+00    2.6229369473671693e-01   -6.3982026368953084e+00    6.5703447295077266e+00    7.7580000000000005e-01   -2.0920351799999999e+00    5.0000000000000000e-01   -4.3957805835292643e+00    4.4559832740409693e+00
 -3.6998007933433741e-01   -8.4257617416803166e-01   -2.2806065732760219e+00    2.5787306665198053e+00    7.7580000000000005e-01   -1.0198479899999999e+00    6.9999999999999996e-01   -3.2376758146739801e+00    4.0869645240110435e+00
 -5.5488742994830087e-01    8.0257559509907109e-02   -6.1027275223369526e-01    1.1351827200464277e+00    7.7580000000000005e-01    2.6757301000000000e-01    2.0471753900000000e+00   -1.2727164650792663e-01    1.7346752064881883e+00
  5.6133685262228769e-02   -2.9721688742214966e-02   -3.1073250169925553e+00    3.2033371303424487e+00    7.7580000000000005e-01   -6.9219945999999999e-01    7.0231710999999997e-01   -4.9600704420361783e+00    5.6232632234282764e+00
  1.2807473467708699e-01    7.3333470527067235e-01   -1.3471775891146405e+00    1.7236403407410041e+00    7.7580000000000005e-01    5.0000000000000000e-01    2.0896655900000001e+00   -4.8178284983697628e-01    1.4145722725958680e+00
 -6.0365352119009530e-01   -6.8924581116554784e-01    5.0138202845894924e+00    5.1555520410539453e+00    7.7580000000000005e-01    4.9302972000000000e-01   -1.3409852000000000e-01    5.7443424273678128e+00    6.0002539044992034e+00
  5.8269536176173842e-01   -3.1066470700569320e-02   -2.4417725357466580e+00    2.6276639371401931e+00    7.7580000000000005e-01    1.0672943999999999e-01    1.5467770999999999e+00   -2.4168506182413516e+00    3.3580777428900608e+00
