     -0.24081789E+00      0.68465624E-02      0.24091520E+00      0.14518745E+12
     -0.44737055E-01      0.97585027E-01      0.10735102E+00      0.14518745E+12
     -0.56374732E-01      0.19024466E+00      0.19842162E+00      0.14518745E+12
      0.59443086E-01     -0.27981548E-01      0.65699677E-01      0.14518745E+12
      0.93612732E-01      0.34151248E-01      0.99647636E-01      0.14518745E+12
      0.15853768E+00     -0.12381015E+00      0.20115454E+00      0.14518745E+12
      0.79168989E-01      0.42215898E-01      0.89721296E-01      0.14518745E+12
      0.34922459E-02      0.13870054E+00      0.13874450E+00      0.14518745E+12
     -0.22264769E-01      0.69684101E-01      0.73154589E-01      0.14518745E+12
