          0.63000000          7.74430085          0.37309828         -0.10000000         -0.01888864         -7.74365518         -0.37261984
          0.63000000          7.75061720          0.38558935          0.10000000          0.00127476         -7.74997206         -0.38558724
          0.63000000          8.77608178          0.09748720         -0.16674068         -0.03173755          8.77449765          0.09217637
          0.63000000          8.92564955          0.32265725          0.10000000         -0.05011892          8.92508935          0.31874096
          0.63000000          8.86057223          0.19549217         -0.06674068         -0.05098504          8.86032087          0.18872656
          0.73000000          7.73794532          0.73501260         -0.10000000         -0.03798008         -7.73729912         -0.73403068
          0.73000000          7.74226805          0.74432865          0.10000000          0.00427793         -7.74162222         -0.74431636
          0.73000000          8.78167461          0.20845259         -0.15950054         -0.06770000          8.78022599          0.19715272
          0.73000000          8.89695129          0.47735104          0.10000000         -0.07426394          8.89638929          0.47153885
          0.73000000          8.84282319          0.31454773         -0.05950054         -0.08682293          8.84262301          0.30232772
          0.83000000          7.73507003          0.69517172         -0.10000000         -0.03544683         -7.73442360         -0.69426742
          0.83000000          7.73815415          0.67946432          0.10000000          0.00748430         -7.73750797         -0.67942310
          0.83000000          8.78171411          0.24652824         -0.14995231         -0.08144636          8.78043376          0.23268576
          0.83000000          8.87326520          0.37393194          0.10000000         -0.06240788          8.87270169          0.36868733
          0.83000000          8.82897395          0.29687842         -0.04995231         -0.08651391          8.82883264          0.28399320
          0.93000000          7.73844703          0.63353839         -0.10000000         -0.02928620         -7.73780088         -0.63286113
          0.93000000          7.74098170          0.60491622          0.10000000          0.01138185         -7.74033576         -0.60480913
          0.93000000          8.77994959          0.29693534         -0.13911908         -0.09920397          8.77884735          0.27987348
          0.93000000          8.85657356          0.36393664          0.10000000         -0.06701751          8.85600899          0.35771292
          0.93000000          8.81942013          0.32082744         -0.03911908         -0.09478129          8.81933337          0.30650734
          1.03000000          7.74584639          0.60727803         -0.10000000         -0.02399284         -7.74520085         -0.60680388
          1.03000000          7.74780362          0.58229830          0.10000000          0.01675113         -7.74715825         -0.58205731
          1.03000000          8.77841368          0.34370418         -0.12795892         -0.11367133          8.77748103          0.32436305
          1.03000000          8.84288236          0.38705219          0.10000000         -0.07543277          8.84231692          0.37963048
          1.03000000          8.81219553          0.35688691         -0.02795892         -0.10397075          8.81215118          0.34140643
          1.13000000          7.75604665          0.60499742         -0.10000000         -0.01997106         -7.75540196         -0.60466771
          1.13000000          7.75760494          0.58359745          0.10000000          0.02244067         -7.75696039         -0.58316584
          1.13000000          8.77762353          0.38669034         -0.11598501         -0.12425970          8.77685720          0.36618157
          1.13000000          8.83034926          0.41642434          0.10000000         -0.08362725          8.82978302          0.40794082
          1.13000000          8.80618108          0.39546484         -0.01598501         -0.11120262          8.80616657          0.37950813
          1.23000000          7.76894406          0.61571010         -0.10000000         -0.01598344         -7.76830045         -0.61550260
          1.23000000          7.77018741          0.59732029          0.10000000          0.02845048         -7.76954390         -0.59664235
          1.26546320          8.79821339          0.44213620          0.01305167         -0.11101803          8.79820371          0.42797128
          1.23127792          8.78067171          0.42570508         -0.08384179         -0.12656744          8.78027142          0.40645479
          1.23127792          8.81466859          0.44178821          0.08783100         -0.09253325          8.81423100          0.43198891
          1.19879653          8.80222605          0.42057889         -0.00640298         -0.11368080          8.80222372          0.40492379
          1.33000000          7.78459493          0.62502117         -0.10000000         -0.00999595         -7.78395261         -0.62494123
          1.33000000          7.78558978          0.60909779          0.10000000          0.03521006         -7.78494755         -0.60807925
          1.33000000          8.79401869          0.45938334          0.05154954         -0.10224520          8.79386760          0.44786043
          1.33000000          8.77059703          0.45234312         -0.10000000         -0.13007722          8.77002693          0.43323691
          1.33000000          8.80839253          0.46733691          0.15154954         -0.08074430          8.80708871          0.46030875
          1.40036818          7.79684847          0.63173223         -0.10000000         -0.00469385         -7.79620716         -0.63171479
          1.39880175          7.79729129          0.61722187          0.10000000          0.04004886         -7.79665002         -0.61592120
          1.45036818          7.81329455          0.64263849         -0.10000000         -0.00119510         -7.81265458         -0.64263738
          1.44880175          7.81283465          0.62894719          0.10000000          0.04310912         -7.81219465         -0.62746807
          1.42447632          8.78691652          0.47826364          0.11340862         -0.08935715          8.78618463          0.46984190
          1.43000000          8.76116131          0.47195707         -0.10000000         -0.12692013          8.76059059          0.45457096
          1.38746053          8.80345913          0.47866553          0.18901437         -0.07493065          8.80142978          0.47276430
          1.53000000          7.84493993          0.65988080         -0.10000000          0.00417008         -7.84430255         -0.65986763
          1.53000000          7.84154737          0.64669777          0.10000000          0.04758726         -7.84090971         -0.64494454
          1.53000000          8.76769452          0.48895818          0.10000000         -0.08941319          8.76712423          0.48071341
          1.53000000          8.74833641          0.48445512         -0.10000000         -0.12147752          8.74776486          0.46897759
          1.63000000          7.88072146          0.67434074         -0.10000000          0.01215554         -7.88008697         -0.67423117
          1.63000000          7.87290115          0.66203840          0.10000000          0.05299370         -7.87226604         -0.65991402
          1.63000000          8.75352799          0.49789450          0.10000000         -0.08753277          8.75295677          0.49013972
          1.63000000          8.73240356          0.49190050         -0.10000000         -0.11630264          8.73183096          0.47795376
          1.73000000          7.91336078          0.68527142         -0.10000000          0.02102815         -7.91272891         -0.68494871
          1.73000000          7.90223966          0.67468422          0.10000000          0.05796123         -7.90160690         -0.67218992
          1.73000000          8.74295542          0.50661981          0.10000000         -0.08752703          8.74238351          0.49900166
          1.73000000          8.71512148          0.49708849         -0.10000000         -0.11365404          8.71454774          0.48392120
          1.83000000          7.94486924          0.69484807         -0.10000000          0.03008250         -7.94423987         -0.69419657
          1.83000000          7.93160774          0.68623219          0.10000000          0.06228394         -7.93097732         -0.68339983
          1.83000000          8.73611881          0.51568465          0.10000000         -0.08992777          8.73554645          0.50778308
          1.83000000          8.69943604          0.50273422         -0.10000000         -0.11462559          8.69886127          0.48949226
          1.93000000          7.97595804          0.70382246         -0.10000000          0.03873054         -7.97533113         -0.70275600
          1.93000000          7.96147264          0.69704869          0.10000000          0.06596193         -7.96084459         -0.69392067
          1.93000000          8.73246677          0.52517289          0.10000000         -0.09438349          8.73189418          0.51662203
          1.93000000          8.68806844          0.51048333         -0.10000000         -0.11883834          8.68749292          0.49645814
          1.99581943          7.99600650          0.70936757         -0.10000000          0.04416983         -7.99538116         -0.70799109
          2.03144646          7.99061763          0.70691089          0.11285027          0.07074976         -7.98982070         -0.70336155
          2.04581943          8.01734140          0.71482458         -0.10000000          0.04685205         -8.01671772         -0.71328751
          2.06574410          8.00697203          0.71222155          0.05475046          0.06442947         -8.00678484         -0.70930133
          2.03000000          8.73122388          0.53505824          0.10000000         -0.10013689          8.73065120          0.52560434
          2.03000000          8.68218161          0.52054713         -0.10000000         -0.12504421          8.68160570          0.50530512
          2.08287212          8.00134781          0.71011038          0.18808379          0.08044762         -7.99913691         -0.70553875
          2.13000000          8.05709129          0.72369826         -0.10000000          0.05038236         -8.05647070         -0.72194237
          2.12172327          8.02740599          0.71763217          0.11285027          0.07171415         -8.02661272         -0.71403993
          2.13000000          8.73184240          0.54537803          0.10000000         -0.10640710          8.73126976          0.53489693
          2.13000000          8.68137899          0.53229395         -0.10000000         -0.13200499          8.68080302          0.51566610
          2.23000000          8.10221110          0.73256849         -0.10000000          0.05400901         -8.10159396         -0.73057486
          2.23000000          8.08042567          0.73019266          0.10000000          0.07068597         -8.07980687         -0.72676324
